date_time,location,datagrab_loc,temp_c,data_type
6/13/2025 14:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.39707,Provisional
6/13/2025 14:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,20.73996,Provisional
6/13/2025 14:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.61104,Provisional
6/13/2025 14:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.48543,Provisional
6/13/2025 14:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.52011,Provisional
6/13/2025 15:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.00775,Provisional
6/13/2025 15:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.69596,Provisional
6/13/2025 15:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.56159,Provisional
6/13/2025 15:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.62143,Provisional
6/13/2025 15:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.19675,Provisional
6/13/2025 15:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.76191,Provisional
6/13/2025 15:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.6115,Provisional
6/13/2025 15:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.71536,Provisional
6/13/2025 15:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.40689,Provisional
6/13/2025 15:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.80708,Provisional
6/13/2025 15:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.62301,Provisional
6/13/2025 15:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.79123,Provisional
6/13/2025 15:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.52793,Provisional
6/13/2025 15:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.83547,Provisional
6/13/2025 15:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.62337,Provisional
6/13/2025 15:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.85626,Provisional
6/13/2025 16:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.69504,Provisional
6/13/2025 16:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.84239,Provisional
6/13/2025 16:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.61617,Provisional
6/13/2025 16:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.89603,Provisional
6/13/2025 16:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.81229,Provisional
6/13/2025 16:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.83076,Provisional
6/13/2025 16:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.57848,Provisional
6/13/2025 16:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.8996,Provisional
6/13/2025 16:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.87622,Provisional
6/13/2025 16:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.79652,Provisional
6/13/2025 16:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.5271,Provisional
6/13/2025 16:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.87076,Provisional
6/13/2025 16:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.92593,Provisional
6/13/2025 16:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.74004,Provisional
6/13/2025 16:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.45596,Provisional
6/13/2025 16:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.83099,Provisional
6/13/2025 17:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.90106,Provisional
6/13/2025 17:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.66937,Provisional
6/13/2025 17:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.38514,Provisional
6/13/2025 17:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.76236,Provisional
6/13/2025 17:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.7803,Provisional
6/13/2025 17:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.591,Provisional
6/13/2025 17:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.32041,Provisional
6/13/2025 17:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.6756,Provisional
6/13/2025 17:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.75189,Provisional
6/13/2025 17:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.52059,Provisional
6/13/2025 17:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.27113,Provisional
6/13/2025 17:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.55631,Provisional
6/13/2025 17:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.76608,Provisional
6/13/2025 17:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.45752,Provisional
6/13/2025 17:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.21391,Provisional
6/13/2025 17:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.43689,Provisional
6/13/2025 18:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.71988,Provisional
6/13/2025 18:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.38743,Provisional
6/13/2025 18:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.14985,Provisional
6/13/2025 18:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.32098,Provisional
6/13/2025 18:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.63815,Provisional
6/13/2025 18:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.31552,Provisional
6/13/2025 18:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.08504,Provisional
6/13/2025 18:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.19781,Provisional
6/13/2025 18:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.53854,Provisional
6/13/2025 18:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.24247,Provisional
6/13/2025 18:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,16.02705,Provisional
6/13/2025 18:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,15.08905,Provisional
6/13/2025 18:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.41046,Provisional
6/13/2025 18:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.17379,Provisional
6/13/2025 18:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.96001,Provisional
6/13/2025 18:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.9874,Provisional
6/13/2025 19:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.25732,Provisional
6/13/2025 19:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.10436,Provisional
6/13/2025 19:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.88217,Provisional
6/13/2025 19:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.87485,Provisional
6/13/2025 19:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,21.1005,Provisional
6/13/2025 19:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,16.02682,Provisional
6/13/2025 19:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.79706,Provisional
6/13/2025 19:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.76224,Provisional
6/13/2025 19:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,20.92566,Provisional
6/13/2025 19:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.94013,Provisional
6/13/2025 19:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.70829,Provisional
6/13/2025 19:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.6532,Provisional
6/13/2025 19:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,20.74356,Provisional
6/13/2025 19:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.85048,Provisional
6/13/2025 19:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.61011,Provisional
6/13/2025 19:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.55139,Provisional
6/13/2025 20:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,20.54334,Provisional
6/13/2025 20:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.75163,Provisional
6/13/2025 20:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.50069,Provisional
6/13/2025 20:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.47128,Provisional
6/13/2025 20:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,20.35367,Provisional
6/13/2025 20:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.64501,Provisional
6/13/2025 20:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.38285,Provisional
6/13/2025 20:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.38748,Provisional
6/13/2025 20:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,20.17099,Provisional
6/13/2025 20:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.53139,Provisional
6/13/2025 20:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.26534,Provisional
6/13/2025 20:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.32196,Provisional
6/13/2025 20:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.9881,Provisional
6/13/2025 20:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.41146,Provisional
6/13/2025 20:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.14737,Provisional
6/13/2025 20:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.24182,Provisional
6/13/2025 21:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.82657,Provisional
6/13/2025 21:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.28776,Provisional
6/13/2025 21:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,15.01846,Provisional
6/13/2025 21:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.16892,Provisional
6/13/2025 21:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.65051,Provisional
6/13/2025 21:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.16107,Provisional
6/13/2025 21:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.89525,Provisional
6/13/2025 21:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.09958,Provisional
6/13/2025 21:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.49588,Provisional
6/13/2025 21:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,15.03686,Provisional
6/13/2025 21:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.7814,Provisional
6/13/2025 21:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,14.04486,Provisional
6/13/2025 21:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.34473,Provisional
6/13/2025 21:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.91551,Provisional
6/13/2025 21:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.65077,Provisional
6/13/2025 21:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.9755,Provisional
6/13/2025 22:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.18625,Provisional
6/13/2025 22:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.79588,Provisional
6/13/2025 22:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.55129,Provisional
6/13/2025 22:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.90613,Provisional
6/13/2025 22:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,19.02039,Provisional
6/13/2025 22:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.68396,Provisional
6/13/2025 22:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.44376,Provisional
6/13/2025 22:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.82214,Provisional
6/13/2025 22:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.84717,Provisional
6/13/2025 22:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.57971,Provisional
6/13/2025 22:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.35327,Provisional
6/13/2025 22:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.74173,Provisional
6/13/2025 22:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.65213,Provisional
6/13/2025 22:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.48277,Provisional
6/13/2025 22:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.26238,Provisional
6/13/2025 22:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.65762,Provisional
6/13/2025 23:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.48578,Provisional
6/13/2025 23:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.38834,Provisional
6/13/2025 23:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.16921,Provisional
6/13/2025 23:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.57715,Provisional
6/13/2025 23:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.33017,Provisional
6/13/2025 23:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.29644,Provisional
6/13/2025 23:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,14.07127,Provisional
6/13/2025 23:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.5003,Provisional
6/13/2025 23:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.18164,Provisional
6/13/2025 23:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.19865,Provisional
6/13/2025 23:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.96856,Provisional
6/13/2025 23:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.41974,Provisional
6/13/2025 23:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,18.01849,Provisional
6/13/2025 23:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,14.09521,Provisional
6/13/2025 23:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.87165,Provisional
6/13/2025 23:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.3392,Provisional
6/14/2025 0:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,17.85159,Provisional
6/14/2025 0:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.99432,Provisional
6/14/2025 0:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.77903,Provisional
6/14/2025 0:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.25119,Provisional
6/14/2025 0:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,17.68451,Provisional
6/14/2025 0:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.89743,Provisional
6/14/2025 0:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.69221,Provisional
6/14/2025 0:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.15219,Provisional
6/14/2025 0:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,17.51004,Provisional
6/14/2025 0:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.80681,Provisional
6/14/2025 0:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.59805,Provisional
6/14/2025 0:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,13.06418,Provisional
6/14/2025 0:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,17.33533,Provisional
6/14/2025 0:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.71168,Provisional
6/14/2025 0:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.49983,Provisional
6/14/2025 0:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.965,Provisional
6/14/2025 1:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,17.15323,Provisional
6/14/2025 1:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.61355,Provisional
6/14/2025 1:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.40811,Provisional
6/14/2025 1:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.87689,Provisional
6/14/2025 1:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.97821,Provisional
6/14/2025 1:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.51537,Provisional
6/14/2025 1:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.30686,Provisional
6/14/2025 1:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.78503,Provisional
6/14/2025 1:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.8067,Provisional
6/14/2025 1:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.41747,Provisional
6/14/2025 1:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.20297,Provisional
6/14/2025 1:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.70047,Provisional
6/14/2025 1:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.64596,Provisional
6/14/2025 1:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.31733,Provisional
6/14/2025 1:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.11004,Provisional
6/14/2025 1:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.62689,Provisional
6/14/2025 2:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.48508,Provisional
6/14/2025 2:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.22085,Provisional
6/14/2025 2:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,13.01594,Provisional
6/14/2025 2:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.54962,Provisional
6/14/2025 2:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.33139,Provisional
6/14/2025 2:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.12579,Provisional
6/14/2025 2:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.93425,Provisional
6/14/2025 2:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.46494,Provisional
6/14/2025 2:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.17023,Provisional
6/14/2025 2:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,13.03852,Provisional
6/14/2025 2:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.84629,Provisional
6/14/2025 2:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.37293,Provisional
6/14/2025 2:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,16.00528,Provisional
6/14/2025 2:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.95264,Provisional
6/14/2025 2:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.7605,Provisional
6/14/2025 2:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.29547,Provisional
6/14/2025 3:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.8475,Provisional
6/14/2025 3:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.86416,Provisional
6/14/2025 3:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.67354,Provisional
6/14/2025 3:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.2218,Provisional
6/14/2025 3:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.68961,Provisional
6/14/2025 3:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.77674,Provisional
6/14/2025 3:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.58328,Provisional
6/14/2025 3:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.14429,Provisional
6/14/2025 3:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.53155,Provisional
6/14/2025 3:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.69152,Provisional
6/14/2025 3:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.50028,Provisional
6/14/2025 3:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,12.05948,Provisional
6/14/2025 3:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.366,Provisional
6/14/2025 3:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.60589,Provisional
6/14/2025 3:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.41543,Provisional
6/14/2025 3:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.98929,Provisional
6/14/2025 4:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.20761,Provisional
6/14/2025 4:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.51946,Provisional
6/14/2025 4:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.33678,Provisional
6/14/2025 4:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.90805,Provisional
6/14/2025 4:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,15.05286,Provisional
6/14/2025 4:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.43748,Provisional
6/14/2025 4:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.2559,Provisional
6/14/2025 4:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.84155,Provisional
6/14/2025 4:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.90534,Provisional
6/14/2025 4:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.35658,Provisional
6/14/2025 4:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.18087,Provisional
6/14/2025 4:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.75647,Provisional
6/14/2025 4:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.76505,Provisional
6/14/2025 4:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.27863,Provisional
6/14/2025 4:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.10174,Provisional
6/14/2025 4:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.67142,Provisional
6/14/2025 5:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.63205,Provisional
6/14/2025 5:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.20175,Provisional
6/14/2025 5:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,12.02737,Provisional
6/14/2025 5:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.59,Provisional
6/14/2025 5:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.50635,Provisional
6/14/2025 5:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.1271,Provisional
6/14/2025 5:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.95701,Provisional
6/14/2025 5:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.51602,Provisional
6/14/2025 5:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.39163,Provisional
6/14/2025 5:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.05875,Provisional
6/14/2025 5:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.90103,Provisional
6/14/2025 5:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.44193,Provisional
6/14/2025 5:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.288,Provisional
6/14/2025 5:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,12.00196,Provisional
6/14/2025 5:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.84832,Provisional
6/14/2025 5:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.38638,Provisional
6/14/2025 6:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.1991,Provisional
6/14/2025 6:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.95302,Provisional
6/14/2025 6:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.80555,Provisional
6/14/2025 6:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.34561,Provisional
6/14/2025 6:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.12503,Provisional
6/14/2025 6:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.91453,Provisional
6/14/2025 6:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.77348,Provisional
6/14/2025 6:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.31595,Provisional
6/14/2025 6:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.05829,Provisional
6/14/2025 6:30,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.88499,Provisional
6/14/2025 6:30,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.75653,Provisional
6/14/2025 6:30,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.29739,Provisional
6/14/2025 6:45,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,14.0249,Provisional
6/14/2025 6:45,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.86591,Provisional
6/14/2025 6:45,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.74584,Provisional
6/14/2025 6:45,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.28256,Provisional
6/14/2025 7:00,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,13.99896,Provisional
6/14/2025 7:00,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.8588,Provisional
6/14/2025 7:00,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.74731,Provisional
6/14/2025 7:00,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.28632,Provisional
6/14/2025 7:15,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,13.97299,Provisional
6/14/2025 7:15,Diversion Weir,Diversion Weir / uTemp / Water_Temp,11.85955,Provisional
6/14/2025 7:15,LSH-abvHartDiv,LSH-abvHartDiv / uTemp / Water_Temp,11.75874,Provisional
6/14/2025 7:15,TNC LS Host,TNC LS Host / River Temp / WTemp1,11.30112,Provisional
6/14/2025 7:30,Cowley_Riffle,Cowley_Riffle / uTemp / Water_Temp,13.96185,Provisional
