Date,Time,DateTime,LEVEL,TEMPERATURE,Calc Flow (cfs)
8/15/2020,18:00:00,0,0.1304,8.936,
8/15/2020,18:15:00,0,0.1308,8.88,
8/15/2020,18:30:00,0,0.1327,8.821,
8/15/2020,18:45:00,0,0.1367,8.766,
8/15/2020,19:00:00,0,0.1333,8.735,
8/15/2020,19:15:00,0,0.138,8.711,
8/15/2020,19:30:00,0,0.133,8.692,
8/15/2020,19:45:00,0,0.1381,8.66,
8/15/2020,20:00:00,0,0.1353,8.621,
8/15/2020,20:15:00,0,0.1406,8.596,
8/15/2020,20:30:00,0,0.1357,8.579,
8/15/2020,20:45:00,0,0.1372,8.564,
8/15/2020,21:00:00,0,0.1362,8.55,
8/15/2020,21:15:00,0,0.1382,8.539,
8/15/2020,21:30:00,0,0.1362,8.529,
8/15/2020,21:45:00,0,0.1363,8.517,
8/15/2020,22:00:00,0,0.1366,8.505,
8/15/2020,22:15:00,0,0.1374,8.492,
8/15/2020,22:30:00,0,0.1379,8.48,
8/15/2020,22:45:00,0,0.138,8.468,
8/15/2020,23:00:00,0,0.1371,8.462,
8/15/2020,23:15:00,0,0.1366,8.456,
8/15/2020,23:30:00,0,0.1377,8.45,
8/15/2020,23:45:00,0,0.1375,8.444,
8/16/2020,0:00:00,0,0.1368,8.44,
8/16/2020,0:15:00,0,0.1355,8.436,
8/16/2020,0:30:00,0,0.1377,8.435,
8/16/2020,0:45:00,0,0.1379,8.433,
8/16/2020,1:00:00,0,0.1373,8.431,
8/16/2020,1:15:00,0,0.1368,8.429,
8/16/2020,1:30:00,0,0.1387,8.425,
8/16/2020,1:45:00,0,0.1364,8.422,
8/16/2020,2:00:00,0,0.1373,8.417,
8/16/2020,2:15:00,0,0.1368,8.414,
8/16/2020,2:30:00,0,0.137,8.415,
8/16/2020,2:45:00,0,0.1363,8.414,
8/16/2020,3:00:00,0,0.1371,8.414,
8/16/2020,3:15:00,0,0.1373,8.412,
8/16/2020,3:30:00,0,0.1367,8.407,
8/16/2020,3:45:00,0,0.1359,8.405,
8/16/2020,4:00:00,0,0.137,8.402,
8/16/2020,4:15:00,0,0.1397,8.399,
8/16/2020,4:30:00,0,0.1358,8.398,
8/16/2020,4:45:00,0,0.1375,8.396,
8/16/2020,5:00:00,0,0.1357,8.395,
8/16/2020,5:15:00,0,0.1388,8.393,
8/16/2020,5:30:00,0,0.1362,8.39,
8/16/2020,5:45:00,0,0.138,8.386,
8/16/2020,6:00:00,0,0.1363,8.385,
8/16/2020,6:15:00,0,0.1353,8.388,
8/16/2020,6:30:00,0,0.1368,8.396,
8/16/2020,6:45:00,0,0.1373,8.411,
8/16/2020,7:00:00,0,0.1357,8.433,
8/16/2020,7:15:00,0,0.1368,8.443,
8/16/2020,7:30:00,0,0.1353,8.465,
8/16/2020,7:45:00,0,0.1358,8.472,
8/16/2020,8:00:00,0,0.1349,8.49,
8/16/2020,8:15:00,0,0.1396,8.516,
8/16/2020,8:30:00,0,0.1352,8.534,
8/16/2020,8:45:00,0,0.1341,8.557,
8/16/2020,9:00:00,0,0.1345,8.578,
8/16/2020,9:15:00,0,0.1378,8.603,
8/16/2020,9:30:00,0,0.1308,8.614,
8/16/2020,9:45:00,0,0.1403,8.621,
8/16/2020,10:00:00,0,0.1331,8.611,
8/16/2020,10:15:00,0,0.1435,8.633,
8/16/2020,10:30:00,0,0.1316,8.729,
8/16/2020,10:45:00,0,0.1332,8.806,
8/16/2020,11:00:00,0,0.1317,8.811,
8/16/2020,11:15:00,0,0.1292,8.816,
8/16/2020,11:30:00,0,0.1353,8.81,
8/16/2020,11:45:00,0,0.1348,8.752,
8/16/2020,12:00:00,0,0.1362,8.715,
8/16/2020,12:15:00,0,0.1353,8.695,
8/16/2020,12:30:00,0,0.1361,8.739,
8/16/2020,12:45:00,0,0.134,8.847,
8/16/2020,13:00:00,0,0.1301,8.989,
8/16/2020,13:15:00,0,0.1281,9.111,
8/16/2020,13:30:00,0,0.1298,9.232,
8/16/2020,13:45:00,0,0.1272,9.294,
8/16/2020,14:00:00,0,0.1299,9.325,
8/16/2020,14:15:00,0,0.1274,9.314,
8/16/2020,14:30:00,0,0.1314,9.293,
8/16/2020,14:45:00,0,0.1284,9.332,
8/16/2020,15:00:00,0,0.1312,9.307,
8/16/2020,15:15:00,0,0.128,9.273,
8/16/2020,15:30:00,0,0.1282,9.244,
8/16/2020,15:45:00,0,0.1237,9.21,
8/16/2020,16:00:00,0,0.1286,9.164,
8/16/2020,16:15:00,0,0.1269,9.109,
8/16/2020,16:30:00,0,0.1262,9.063,
8/16/2020,16:45:00,0,0.1245,8.993,
8/16/2020,17:00:00,0,0.1245,8.943,
8/16/2020,17:15:00,0,0.1247,8.906,
8/16/2020,17:30:00,0,0.1258,8.872,
8/16/2020,17:45:00,0,0.123,8.826,
8/16/2020,18:00:00,0,0.1328,8.779,
8/16/2020,18:15:00,0,0.1332,8.731,
8/16/2020,18:30:00,0,0.1353,8.686,
8/16/2020,18:45:00,0,0.1377,8.659,
8/16/2020,19:00:00,0,0.136,8.626,
8/16/2020,19:15:00,0,0.1385,8.596,
8/16/2020,19:30:00,0,0.1343,8.572,
8/16/2020,19:45:00,0,0.1365,8.556,
8/16/2020,20:00:00,0,0.1353,8.542,
8/16/2020,20:15:00,0,0.1406,8.53,
8/16/2020,20:30:00,0,0.1369,8.518,
8/16/2020,20:45:00,0,0.1407,8.504,
8/16/2020,21:00:00,0,0.137,8.496,
8/16/2020,21:15:00,0,0.1395,8.49,
8/16/2020,21:30:00,0,0.1367,8.491,
8/16/2020,21:45:00,0,0.1387,8.492,
8/16/2020,22:00:00,0,0.1366,8.488,
8/16/2020,22:15:00,0,0.139,8.483,
8/16/2020,22:30:00,0,0.1379,8.478,
8/16/2020,22:45:00,0,0.138,8.469,
8/16/2020,23:00:00,0,0.1376,8.459,
8/16/2020,23:15:00,0,0.14,8.45,
8/16/2020,23:30:00,0,0.1362,8.448,
8/16/2020,23:45:00,0,0.1386,8.45,
8/17/2020,0:00:00,0,0.1381,8.446,
8/17/2020,0:15:00,0,0.1352,8.444,
8/17/2020,0:30:00,0,0.1367,8.445,
8/17/2020,0:45:00,0,0.1349,8.441,
8/17/2020,1:00:00,0,0.1366,8.438,
8/17/2020,1:15:00,0,0.1368,8.434,
8/17/2020,1:30:00,0,0.1342,8.441,
8/17/2020,1:45:00,0,0.1327,8.442,
8/17/2020,2:00:00,0,0.1353,8.438,
8/17/2020,2:15:00,0,0.1364,8.433,
8/17/2020,2:30:00,0,0.1353,8.429,
8/17/2020,2:45:00,0,0.135,8.424,
8/17/2020,3:00:00,0,0.1348,8.416,
8/17/2020,3:15:00,0,0.1354,8.409,
8/17/2020,3:30:00,0,0.1334,8.41,
8/17/2020,3:45:00,0,0.1351,8.406,
8/17/2020,4:00:00,0,0.1327,8.4,
8/17/2020,4:15:00,0,0.1345,8.394,
8/17/2020,4:30:00,0,0.1337,8.39,
8/17/2020,4:45:00,0,0.1348,8.386,
8/17/2020,5:00:00,0,0.1327,8.382,
8/17/2020,5:15:00,0,0.1347,8.382,
8/17/2020,5:30:00,0,0.1335,8.38,
8/17/2020,5:45:00,0,0.1352,8.38,
8/17/2020,6:00:00,0,0.1326,8.378,
8/17/2020,6:15:00,0,0.1346,8.375,
8/17/2020,6:30:00,0,0.1336,8.381,
8/17/2020,6:45:00,0,0.1348,8.386,
8/17/2020,7:00:00,0,0.1343,8.389,
8/17/2020,7:15:00,0,0.1345,8.399,
8/17/2020,7:30:00,0,0.1351,8.436,
8/17/2020,7:45:00,0,0.1355,8.474,
8/17/2020,8:00:00,0,0.1332,8.509,
8/17/2020,8:15:00,0,0.1324,8.554,
8/17/2020,8:30:00,0,0.1317,8.572,
8/17/2020,8:45:00,0,0.1364,8.604,
8/17/2020,9:00:00,0,0.1318,8.602,
8/17/2020,9:15:00,0,0.1359,8.628,
8/17/2020,9:30:00,0,0.1312,8.683,
8/17/2020,9:45:00,0,0.1318,8.703,
8/17/2020,10:00:00,0,0.1316,8.695,
8/17/2020,10:15:00,0,0.133,8.698,
8/17/2020,10:30:00,0,0.1333,8.703,
8/17/2020,10:45:00,0,0.1311,8.709,
8/17/2020,11:00:00,0,0.131,8.721,
8/17/2020,11:15:00,0,0.1308,8.722,
8/17/2020,11:30:00,0,0.1314,8.737,
8/17/2020,11:45:00,0,0.1274,8.736,
8/17/2020,12:00:00,0,0.1339,8.74,
8/17/2020,12:15:00,0,0.1311,8.726,
8/17/2020,12:30:00,0,0.1303,8.735,
8/17/2020,12:45:00,0,0.1334,8.803,
8/17/2020,13:00:00,0,0.129,8.838,
8/17/2020,13:15:00,0,0.1291,8.846,
8/17/2020,13:30:00,0,0.1312,8.831,
8/17/2020,13:45:00,0,0.1357,8.797,
8/17/2020,14:00:00,0,0.1291,8.76,
8/17/2020,14:15:00,0,0.1456,8.722,
8/17/2020,14:30:00,0,0.1342,8.809,
8/17/2020,14:45:00,0,0.1207,8.888,
8/17/2020,15:00:00,0,0.1374,8.882,
8/17/2020,15:15:00,0,0.1083,8.816,
8/17/2020,15:30:00,0,0.1345,8.792,
8/17/2020,15:45:00,0,0.1599,8.788,
8/17/2020,16:00:00,0,0.1318,8.779,
8/17/2020,16:15:00,0,0.14,8.789,
8/17/2020,16:30:00,0,0.1257,8.817,
8/17/2020,16:45:00,0,0.123,8.816,
8/17/2020,17:00:00,0,0.1309,8.782,
8/17/2020,17:15:00,0,0.1286,8.75,
8/17/2020,17:30:00,0,0.131,8.729,
8/17/2020,17:45:00,0,0.1293,8.708,
8/17/2020,18:00:00,0,0.1326,8.686,
8/17/2020,18:15:00,0,0.1289,8.657,
8/17/2020,18:30:00,0,0.1325,8.633,
8/17/2020,18:45:00,0,0.1369,8.606,
8/17/2020,19:00:00,0,0.1337,8.579,
8/17/2020,19:15:00,0,0.1364,8.554,
8/17/2020,19:30:00,0,0.134,8.538,
8/17/2020,19:45:00,0,0.1329,8.529,
8/17/2020,20:00:00,0,0.1344,8.517,
8/17/2020,20:15:00,0,0.1378,8.508,
8/17/2020,20:30:00,0,0.1341,8.498,
8/17/2020,20:45:00,0,0.13,8.485,
8/17/2020,21:00:00,0,0.1346,8.473,
8/17/2020,21:15:00,0,0.1318,8.463,
8/17/2020,21:30:00,0,0.1349,8.455,
8/17/2020,21:45:00,0,0.1316,8.454,
8/17/2020,22:00:00,0,0.14,8.449,
8/17/2020,22:15:00,0,0.141,8.447,
8/17/2020,22:30:00,0,0.1328,8.448,
8/17/2020,22:45:00,0,0.1345,8.445,
8/17/2020,23:00:00,0,0.1324,8.447,
8/17/2020,23:15:00,0,0.1352,8.447,
8/17/2020,23:30:00,0,0.1324,8.446,
8/17/2020,23:45:00,0,0.134,8.443,
8/18/2020,0:00:00,0,0.1337,8.44,
8/18/2020,0:15:00,0,0.135,8.437,
8/18/2020,0:30:00,0,0.1344,8.431,
8/18/2020,0:45:00,0,0.1347,8.428,
8/18/2020,1:00:00,0,0.1341,8.432,
8/18/2020,1:15:00,0,0.1317,8.435,
8/18/2020,1:30:00,0,0.1352,8.434,
8/18/2020,1:45:00,0,0.1344,8.434,
8/18/2020,2:00:00,0,0.1323,8.429,
8/18/2020,2:15:00,0,0.1345,8.423,
8/18/2020,2:30:00,0,0.1328,8.418,
8/18/2020,2:45:00,0,0.1334,8.412,
8/18/2020,3:00:00,0,0.134,8.407,
8/18/2020,3:15:00,0,0.1326,8.409,
8/18/2020,3:30:00,0,0.1333,8.405,
8/18/2020,3:45:00,0,0.1325,8.402,
8/18/2020,4:00:00,0,0.1335,8.396,
8/18/2020,4:15:00,0,0.1354,8.395,
8/18/2020,4:30:00,0,0.1341,8.391,
8/18/2020,4:45:00,0,0.1346,8.39,
8/18/2020,5:00:00,0,0.1335,8.39,
8/18/2020,5:15:00,0,0.1335,8.389,
8/18/2020,5:30:00,0,0.134,8.39,
8/18/2020,5:45:00,0,0.1373,8.392,
8/18/2020,6:00:00,0,0.134,8.396,
8/18/2020,6:15:00,0,0.1344,8.4,
8/18/2020,6:30:00,0,0.1354,8.407,
8/18/2020,6:45:00,0,0.1334,8.417,
8/18/2020,7:00:00,0,0.1338,8.435,
8/18/2020,7:15:00,0,0.1351,8.459,
8/18/2020,7:30:00,0,0.1337,8.484,
8/18/2020,7:45:00,0,0.1349,8.507,
8/18/2020,8:00:00,0,0.1334,8.562,
8/18/2020,8:15:00,0,0.1345,8.613,
8/18/2020,8:30:00,0,0.1335,8.664,
8/18/2020,8:45:00,0,0.1318,8.681,
8/18/2020,9:00:00,0,0.1327,8.74,
8/18/2020,9:15:00,0,0.1315,8.823,
8/18/2020,9:30:00,0,0.1313,8.866,
8/18/2020,9:45:00,0,0.1299,8.915,
8/18/2020,10:00:00,0,0.1309,8.965,
8/18/2020,10:15:00,0,0.1291,8.98,
8/18/2020,10:30:00,0,0.1311,9.046,
8/18/2020,10:45:00,0,0.1275,9.081,
8/18/2020,11:00:00,0,0.1317,9.153,
8/18/2020,11:15:00,0,0.1275,9.205,
8/18/2020,11:30:00,0,0.1297,9.251,
8/18/2020,11:45:00,0,0.1264,9.28,
8/18/2020,12:00:00,0,0.1304,9.302,
8/18/2020,12:15:00,0,0.1282,9.273,
8/18/2020,12:30:00,0,0.1298,9.287,
8/18/2020,12:45:00,0,0.1267,9.342,
8/18/2020,13:00:00,0,0.1278,9.308,
8/18/2020,13:15:00,0,0.1264,9.242,
8/18/2020,13:30:00,0,0.1251,9.293,
8/18/2020,13:45:00,0,0.1207,9.262,
8/18/2020,14:00:00,0,0.1281,9.224,
8/18/2020,14:15:00,0,0.1227,9.169,
8/18/2020,14:30:00,0,0.1304,9.063,
8/18/2020,14:45:00,0,0.127,9.01,
8/18/2020,15:00:00,0,0.13,8.94,
8/18/2020,15:15:00,0,0.1283,8.93,
8/18/2020,15:30:00,0,0.1242,8.949,
8/18/2020,15:45:00,0,0.1206,9.002,
8/18/2020,16:00:00,0,0.1268,9.013,
8/18/2020,16:15:00,0,0.1232,9.004,
8/18/2020,16:30:00,0,0.1259,9.01,
8/18/2020,16:45:00,0,0.1223,8.977,
8/18/2020,17:00:00,0,0.1259,8.942,
8/18/2020,17:15:00,0,0.125,8.902,
8/18/2020,17:30:00,0,0.1232,8.87,
8/18/2020,17:45:00,0,0.1218,8.832,
8/18/2020,18:00:00,0,0.1264,8.803,
8/18/2020,18:15:00,0,0.1293,8.778,
8/18/2020,18:30:00,0,0.1285,8.752,
8/18/2020,18:45:00,0,0.1295,8.724,
8/18/2020,19:00:00,0,0.1292,8.703,
8/18/2020,19:15:00,0,0.1344,8.677,
8/18/2020,19:30:00,0,0.1276,8.647,
8/18/2020,19:45:00,0,0.1312,8.613,
8/18/2020,20:00:00,0,0.1309,8.58,
8/18/2020,20:15:00,0,0.1334,8.551,
8/18/2020,20:30:00,0,0.13,8.534,
8/18/2020,20:45:00,0,0.1308,8.52,
8/18/2020,21:00:00,0,0.1315,8.504,
8/18/2020,21:15:00,0,0.1305,8.488,
8/18/2020,21:30:00,0,0.1309,8.473,
8/18/2020,21:45:00,0,0.1319,8.459,
8/18/2020,22:00:00,0,0.1327,8.447,
8/18/2020,22:15:00,0,0.1306,8.433,
8/18/2020,22:30:00,0,0.133,8.423,
8/18/2020,22:45:00,0,0.1317,8.417,
8/18/2020,23:00:00,0,0.1333,8.411,
8/18/2020,23:15:00,0,0.1324,8.404,
8/18/2020,23:30:00,0,0.131,8.399,
8/18/2020,23:45:00,0,0.1331,8.395,
8/19/2020,0:00:00,0,0.1319,8.391,
8/19/2020,0:15:00,0,0.1303,8.385,
8/19/2020,0:30:00,0,0.1317,8.377,
8/19/2020,0:45:00,0,0.1292,8.37,
8/19/2020,1:00:00,0,0.1308,8.363,
8/19/2020,1:15:00,0,0.1315,8.356,
8/19/2020,1:30:00,0,0.1302,8.351,
8/19/2020,1:45:00,0,0.1308,8.347,
8/19/2020,2:00:00,0,0.1305,8.341,
8/19/2020,2:15:00,0,0.1303,8.336,
8/19/2020,2:30:00,0,0.1302,8.329,
8/19/2020,2:45:00,0,0.1295,8.325,
8/19/2020,3:00:00,0,0.1312,8.322,
8/19/2020,3:15:00,0,0.128,8.32,
8/19/2020,3:30:00,0,0.1296,8.318,
8/19/2020,3:45:00,0,0.13,8.316,
8/19/2020,4:00:00,0,0.1309,8.312,
8/19/2020,4:15:00,0,0.13,8.307,
8/19/2020,4:30:00,0,0.1309,8.301,
8/19/2020,4:45:00,0,0.131,8.296,
8/19/2020,5:00:00,0,0.1314,8.291,
8/19/2020,5:15:00,0,0.1316,8.289,
8/19/2020,5:30:00,0,0.1316,8.287,
8/19/2020,5:45:00,0,0.1378,8.285,
8/19/2020,6:00:00,0,0.1353,8.287,
8/19/2020,6:15:00,0,0.1374,8.289,
8/19/2020,6:30:00,0,0.1349,8.297,
8/19/2020,6:45:00,0,0.1352,8.307,
8/19/2020,7:00:00,0,0.137,8.319,
8/19/2020,7:15:00,0,0.137,8.338,
8/19/2020,7:30:00,0,0.1359,8.362,
8/19/2020,7:45:00,0,0.137,8.398,
8/19/2020,8:00:00,0,0.1361,8.446,
8/19/2020,8:15:00,0,0.1344,8.473,
8/19/2020,8:30:00,0,0.136,8.526,
8/19/2020,8:45:00,0,0.1343,8.576,
8/19/2020,9:00:00,0,0.134,8.605,
8/19/2020,9:15:00,0,0.1359,8.66,
8/19/2020,9:30:00,0,0.1402,8.652,
8/19/2020,9:45:00,0,0.1358,8.707,
8/19/2020,10:00:00,0,0.1357,8.766,
8/19/2020,10:15:00,0,0.124,8.779,
8/19/2020,10:30:00,0,0.1173,8.854,
8/19/2020,10:45:00,0,0.1144,8.93,
8/19/2020,11:00:00,0,0.1166,8.998,
8/19/2020,11:15:00,0,0.1138,9.08,
8/19/2020,11:30:00,0,0.1163,9.116,
8/19/2020,11:45:00,0,0.1139,9.165,
8/19/2020,12:00:00,0,0.1151,9.228,
8/19/2020,12:15:00,0,0.1117,9.272,
8/19/2020,12:30:00,0,0.1142,9.309,
8/19/2020,12:45:00,0,0.1135,9.34,
8/19/2020,13:00:00,0,0.1121,9.365,
8/19/2020,13:15:00,0,0.1094,9.371,
8/19/2020,13:30:00,0,0.1089,9.35,
8/19/2020,13:45:00,0,0.1037,9.32,
8/19/2020,14:00:00,0,0.1108,9.275,
8/19/2020,14:15:00,0,0.1063,9.209,
8/19/2020,14:30:00,0,0.1115,9.193,
8/19/2020,14:45:00,0,0.1079,9.149,
8/19/2020,15:00:00,0,0.1131,9.124,
8/19/2020,15:15:00,0,0.1091,9.092,
8/19/2020,15:30:00,0,0.1115,9.039,
8/19/2020,15:45:00,0,0.108,8.982,
8/19/2020,16:00:00,0,0.1121,8.925,
8/19/2020,16:15:00,0,0.1102,8.875,
8/19/2020,16:30:00,0,0.1094,8.824,
8/19/2020,16:45:00,0,0.1078,8.781,
8/19/2020,17:00:00,0,0.1084,8.755,
8/19/2020,17:15:00,0,0.1067,8.718,
8/19/2020,17:30:00,0,0.1118,8.681,
8/19/2020,17:45:00,0,0.111,8.653,
8/19/2020,18:00:00,0,0.116,8.624,
8/19/2020,18:15:00,0,0.118,8.6,
8/19/2020,18:30:00,0,0.1155,8.574,
8/19/2020,18:45:00,0,0.1181,8.55,
8/19/2020,19:00:00,0,0.1176,8.528,
8/19/2020,19:15:00,0,0.1215,8.51,
8/19/2020,19:30:00,0,0.1172,8.49,
8/19/2020,19:45:00,0,0.1197,8.475,
8/19/2020,20:00:00,0,0.1175,8.458,
8/19/2020,20:15:00,0,0.1207,8.448,
8/19/2020,20:30:00,0,0.1169,8.439,
8/19/2020,20:45:00,0,0.1183,8.423,
8/19/2020,21:00:00,0,0.1182,8.409,
8/19/2020,21:15:00,0,0.1214,8.398,
8/19/2020,21:30:00,0,0.118,8.387,
8/19/2020,21:45:00,0,0.1204,8.374,
8/19/2020,22:00:00,0,0.1153,8.365,
8/19/2020,22:15:00,0,0.1177,8.359,
8/19/2020,22:30:00,0,0.1163,8.353,
8/19/2020,22:45:00,0,0.1184,8.344,
8/19/2020,23:00:00,0,0.1173,8.331,
8/19/2020,23:15:00,0,0.119,8.323,
8/19/2020,23:30:00,0,0.1187,8.319,
8/19/2020,23:45:00,0,0.1193,8.32,
8/20/2020,0:00:00,0,0.1166,8.317,
8/20/2020,0:15:00,0,0.1172,8.307,
8/20/2020,0:30:00,0,0.1165,8.298,
8/20/2020,0:45:00,0,0.1161,8.288,
8/20/2020,1:00:00,0,0.1172,8.275,
8/20/2020,1:15:00,0,0.1165,8.269,
8/20/2020,1:30:00,0,0.1177,8.264,
8/20/2020,1:45:00,0,0.1159,8.258,
8/20/2020,2:00:00,0,0.1164,8.255,
8/20/2020,2:15:00,0,0.1208,8.255,
8/20/2020,2:30:00,0,0.1142,8.258,
8/20/2020,2:45:00,0,0.1174,8.264,
8/20/2020,3:00:00,0,0.1169,8.267,
8/20/2020,3:15:00,0,0.1134,8.268,
8/20/2020,3:30:00,0,0.117,8.263,
8/20/2020,3:45:00,0,0.1175,8.259,
8/20/2020,4:00:00,0,0.114,8.255,
8/20/2020,4:15:00,0,0.1185,8.248,
8/20/2020,4:30:00,0,0.115,8.24,
8/20/2020,4:45:00,0,0.1164,8.233,
8/20/2020,5:00:00,0,0.1144,8.23,
8/20/2020,5:15:00,0,0.1142,8.225,
8/20/2020,5:30:00,0,0.1152,8.221,
8/20/2020,5:45:00,0,0.117,8.216,
8/20/2020,6:00:00,0,0.1156,8.214,
8/20/2020,6:15:00,0,0.1148,8.213,
8/20/2020,6:30:00,0,0.1154,8.221,
8/20/2020,6:45:00,0,0.1149,8.237,
8/20/2020,7:00:00,0,0.1172,8.263,
8/20/2020,7:15:00,0,0.1165,8.297,
8/20/2020,7:30:00,0,0.1177,8.329,
8/20/2020,7:45:00,0,0.1143,8.363,
8/20/2020,8:00:00,0,0.1173,8.397,
8/20/2020,8:15:00,0,0.1162,8.434,
8/20/2020,8:30:00,0,0.1174,8.475,
8/20/2020,8:45:00,0,0.1155,8.52,
8/20/2020,9:00:00,0,0.1163,8.568,
8/20/2020,9:15:00,0,0.1173,8.62,
8/20/2020,9:30:00,0,0.1142,8.672,
8/20/2020,9:45:00,0,0.1136,8.731,
8/20/2020,10:00:00,0,0.1148,8.789,
8/20/2020,10:15:00,0,0.1119,8.848,
8/20/2020,10:30:00,0,0.1141,8.903,
8/20/2020,10:45:00,0,0.1113,8.953,
8/20/2020,11:00:00,0,0.1144,9.006,
8/20/2020,11:15:00,0,0.1099,9.051,
8/20/2020,11:30:00,0,0.1134,9.089,
8/20/2020,11:45:00,0,0.1082,9.134,
8/20/2020,12:00:00,0,0.1125,9.187,
8/20/2020,12:15:00,0,0.1094,9.215,
8/20/2020,12:30:00,0,-0.0759,21.618,
8/20/2020,12:45:00,0,0.1214,9.658,
8/20/2020,13:00:00,0,0.1185,9.392,
8/20/2020,13:15:00,0,0.1202,9.346,
8/20/2020,13:30:00,0,0.1106,9.329,
8/20/2020,13:45:00,0,0.1032,9.277,
8/20/2020,14:00:00,0,0.1168,9.241,
8/20/2020,14:15:00,0,0.1138,9.22,
8/20/2020,14:30:00,0,0.119,9.201,
8/20/2020,14:45:00,0,0.1133,9.176,
8/20/2020,15:00:00,0,0.1215,9.147,
8/20/2020,15:15:00,0,0.12,9.115,
8/20/2020,15:30:00,0,0.1171,9.078,
8/20/2020,15:45:00,0,0.1158,9.032,
8/20/2020,16:00:00,0,0.1191,8.975,
8/20/2020,16:15:00,0,0.1172,8.919,
8/20/2020,16:30:00,0,0.115,8.879,
8/20/2020,16:45:00,0,0.1142,8.834,
8/20/2020,17:00:00,0,0.1159,8.794,
8/20/2020,17:15:00,0,0.1114,8.751,
8/20/2020,17:30:00,0,0.1189,8.719,
8/20/2020,17:45:00,0,0.1184,8.689,
8/20/2020,18:00:00,0,0.1207,8.66,
8/20/2020,18:15:00,0,0.1233,8.631,
8/20/2020,18:30:00,0,0.122,8.604,
8/20/2020,18:45:00,0,0.124,8.587,
8/20/2020,19:00:00,0,0.1222,8.569,
8/20/2020,19:15:00,0,0.1263,8.548,
8/20/2020,19:30:00,0,0.123,8.529,
8/20/2020,19:45:00,0,0.1271,8.512,
8/20/2020,20:00:00,0,0.1227,8.498,
8/20/2020,20:15:00,0,0.1255,8.485,
8/20/2020,20:30:00,0,0.1237,8.472,
8/20/2020,20:45:00,0,0.125,8.462,
8/20/2020,21:00:00,0,0.1234,8.457,
8/20/2020,21:15:00,0,0.1237,8.44,
8/20/2020,21:30:00,0,0.1236,8.421,
8/20/2020,21:45:00,0,0.1238,8.408,
8/20/2020,22:00:00,0,0.124,8.398,
8/20/2020,22:15:00,0,0.1241,8.392,
8/20/2020,22:30:00,0,0.1241,8.38,
8/20/2020,22:45:00,0,0.1245,8.369,
8/20/2020,23:00:00,0,0.1231,8.361,
8/20/2020,23:15:00,0,0.123,8.352,
8/20/2020,23:30:00,0,0.1234,8.344,
8/20/2020,23:45:00,0,0.1236,8.337,
8/21/2020,0:00:00,0,0.1236,8.33,
8/21/2020,0:15:00,0,0.1242,8.322,
8/21/2020,0:30:00,0,0.1231,8.319,
8/21/2020,0:45:00,0,0.1227,8.316,
8/21/2020,1:00:00,0,0.1237,8.312,
8/21/2020,1:15:00,0,0.124,8.308,
8/21/2020,1:30:00,0,0.1236,8.302,
8/21/2020,1:45:00,0,0.124,8.297,
8/21/2020,2:00:00,0,0.1231,8.293,
8/21/2020,2:15:00,0,0.124,8.289,
8/21/2020,2:30:00,0,0.1232,8.284,
8/21/2020,2:45:00,0,0.1246,8.282,
8/21/2020,3:00:00,0,0.1232,8.28,
8/21/2020,3:15:00,0,0.1225,8.277,
8/21/2020,3:30:00,0,0.1233,8.274,
8/21/2020,3:45:00,0,0.124,8.273,
8/21/2020,4:00:00,0,0.1231,8.271,
8/21/2020,4:15:00,0,0.1226,8.268,
8/21/2020,4:30:00,0,0.1234,8.264,
8/21/2020,4:45:00,0,0.1241,8.261,
8/21/2020,5:00:00,0,0.1222,8.257,
8/21/2020,5:15:00,0,0.125,8.254,
8/21/2020,5:30:00,0,0.1225,8.252,
8/21/2020,5:45:00,0,0.1242,8.251,
8/21/2020,6:00:00,0,0.1223,8.254,
8/21/2020,6:15:00,0,0.1235,8.259,
8/21/2020,6:30:00,0,0.124,8.265,
8/21/2020,6:45:00,0,0.1253,8.278,
8/21/2020,7:00:00,0,0.1239,8.303,
8/21/2020,7:15:00,0,0.1248,8.334,
8/21/2020,7:30:00,0,0.1243,8.366,
8/21/2020,7:45:00,0,0.1248,8.399,
8/21/2020,8:00:00,0,0.1229,8.436,
8/21/2020,8:15:00,0,0.123,8.471,
8/21/2020,8:30:00,0,0.1232,8.513,
8/21/2020,8:45:00,0,0.1228,8.563,
8/21/2020,9:00:00,0,0.1237,8.616,
8/21/2020,9:15:00,0,0.1229,8.67,
8/21/2020,9:30:00,0,0.1231,8.727,
8/21/2020,9:45:00,0,0.122,8.79,
8/21/2020,10:00:00,0,0.1223,8.853,
8/21/2020,10:15:00,0,0.1209,8.909,
8/21/2020,10:30:00,0,0.1228,8.959,
8/21/2020,10:45:00,0,0.1217,9.012,
8/21/2020,11:00:00,0,0.1225,9.07,
8/21/2020,11:15:00,0,0.1198,9.114,
8/21/2020,11:30:00,0,0.1217,9.153,
8/21/2020,11:45:00,0,0.1212,9.205,
8/21/2020,12:00:00,0,0.1196,9.262,
8/21/2020,12:15:00,0,0.119,9.299,
8/21/2020,12:30:00,0,0.1195,9.335,
8/21/2020,12:45:00,0,0.1186,9.365,
8/21/2020,13:00:00,0,0.1178,9.383,
8/21/2020,13:15:00,0,0.1158,9.401,
8/21/2020,13:30:00,0,0.116,9.401,
8/21/2020,13:45:00,0,0.1139,9.359,
8/21/2020,14:00:00,0,0.1158,9.321,
