Date,Time,LEVEL,TEMPERATURE
6/22/2021,0:15:00,0.1402,8.763
6/22/2021,0:30:00,0.1418,8.759
6/22/2021,0:45:00,0.1437,8.753
6/22/2021,1:00:00,0.1424,8.739
6/22/2021,1:15:00,0.1395,8.725
6/22/2021,1:30:00,0.142,8.712
6/22/2021,1:45:00,0.143,8.699
6/22/2021,2:00:00,0.1435,8.689
6/22/2021,2:15:00,0.1405,8.68
6/22/2021,2:30:00,0.1481,8.675
6/22/2021,2:45:00,0.1462,8.676
6/22/2021,3:00:00,0.149,8.676
6/22/2021,3:15:00,0.1479,8.679
6/22/2021,3:30:00,0.1457,8.678
6/22/2021,3:45:00,0.1432,8.69
6/22/2021,4:00:00,0.1431,8.726
6/22/2021,4:15:00,0.1456,8.767
6/22/2021,4:30:00,0.1441,8.79
6/22/2021,4:45:00,0.1439,8.794
6/22/2021,5:00:00,0.1419,8.778
6/22/2021,5:15:00,0.1416,8.757
6/22/2021,5:30:00,0.1428,8.74
6/22/2021,5:45:00,0.145,8.725
6/22/2021,6:00:00,0.1433,8.714
6/22/2021,6:15:00,0.1426,8.711
6/22/2021,6:30:00,0.1433,8.707
6/22/2021,6:45:00,0.1422,8.704
6/22/2021,7:00:00,0.1458,8.697
6/22/2021,7:15:00,0.1458,8.693
6/22/2021,7:30:00,0.1458,8.713
6/22/2021,7:45:00,0.146,8.741
6/22/2021,8:00:00,0.1445,8.792
6/22/2021,8:15:00,0.1442,8.856
6/22/2021,8:30:00,0.1474,8.928
6/22/2021,8:45:00,0.1459,8.994
6/22/2021,9:00:00,0.1519,9.055
6/22/2021,9:15:00,0.1525,9.122
6/22/2021,9:30:00,0.1536,9.204
6/22/2021,9:45:00,0.1532,9.287
6/22/2021,10:00:00,0.1537,9.386
6/22/2021,10:15:00,0.1537,9.483
6/22/2021,10:30:00,0.1532,9.569
6/22/2021,10:45:00,0.1514,9.667
6/22/2021,11:00:00,0.1567,9.761
6/22/2021,11:15:00,0.1554,9.848
6/22/2021,11:30:00,0.159,9.936
6/22/2021,11:45:00,0.1585,10.009
6/22/2021,12:00:00,0.1567,10.089
6/22/2021,12:15:00,0.1538,10.169
6/22/2021,12:30:00,0.1563,10.228
6/22/2021,12:45:00,0.1559,10.253
6/22/2021,13:00:00,0.1538,10.31
6/22/2021,13:15:00,0.1506,10.348
6/22/2021,13:30:00,0.1547,10.374
6/22/2021,13:45:00,0.1526,10.395
6/22/2021,14:00:00,0.1569,10.392
6/22/2021,14:15:00,0.1563,10.412
6/22/2021,14:30:00,0.1566,10.413
6/22/2021,14:45:00,0.1537,10.394
6/22/2021,15:00:00,0.1587,10.386
6/22/2021,15:15:00,0.1574,10.395
6/22/2021,15:30:00,0.1604,10.387
6/22/2021,15:45:00,0.1593,10.37
6/22/2021,16:00:00,0.158,10.343
6/22/2021,16:15:00,0.1572,10.289
6/22/2021,16:30:00,0.1557,10.212
6/22/2021,16:45:00,0.158,10.128
6/22/2021,17:00:00,0.1516,10.045
6/22/2021,17:15:00,0.156,9.96
6/22/2021,17:30:00,0.1397,9.88
6/22/2021,17:45:00,0.1344,9.803
6/22/2021,18:00:00,0.1482,9.722
6/22/2021,18:15:00,0.1469,9.651
6/22/2021,18:30:00,0.1529,9.612
6/22/2021,18:45:00,0.1565,9.569
6/22/2021,19:00:00,0.1438,9.494
6/22/2021,19:15:00,0.1459,9.39
6/22/2021,19:30:00,0.1405,9.313
6/22/2021,19:45:00,0.1433,9.225
6/22/2021,20:00:00,0.1396,9.14
6/22/2021,20:15:00,0.1422,9.063
6/22/2021,20:30:00,0.1371,9.006
6/22/2021,20:45:00,0.1397,8.96
6/22/2021,21:00:00,0.1364,8.911
6/22/2021,21:15:00,0.1376,8.866
6/22/2021,21:30:00,0.1358,8.829
6/22/2021,21:45:00,0.1381,8.796
6/22/2021,22:00:00,0.1363,8.772
6/22/2021,22:15:00,0.1376,8.751
6/22/2021,22:30:00,0.1354,8.741
6/22/2021,22:45:00,0.1357,8.734
6/22/2021,23:00:00,0.1386,8.719
6/22/2021,23:15:00,0.1399,8.702
6/22/2021,23:30:00,0.1398,8.687
6/22/2021,23:45:00,0.1398,8.675
6/23/2021,0:00:00,0.1395,8.665
6/23/2021,0:15:00,0.1405,8.655
6/23/2021,0:30:00,0.1375,8.649
6/23/2021,0:45:00,0.1371,8.643
6/23/2021,1:00:00,0.1374,8.636
6/23/2021,1:15:00,0.1386,8.628
6/23/2021,1:30:00,0.1384,8.62
6/23/2021,1:45:00,0.1379,8.615
6/23/2021,2:00:00,0.1393,8.609
6/23/2021,2:15:00,0.1409,8.603
6/23/2021,2:30:00,0.1381,8.613
6/23/2021,2:45:00,0.1391,8.614
6/23/2021,3:00:00,0.1361,8.611
6/23/2021,3:15:00,0.1373,8.605
6/23/2021,3:30:00,0.1373,8.595
6/23/2021,3:45:00,0.1369,8.582
6/23/2021,4:00:00,0.1408,8.572
6/23/2021,4:15:00,0.1403,8.566
6/23/2021,4:30:00,0.142,8.562
6/23/2021,4:45:00,0.1422,8.562
6/23/2021,5:00:00,0.139,8.562
6/23/2021,5:15:00,0.1404,8.558
6/23/2021,5:30:00,0.1373,8.554
6/23/2021,5:45:00,0.1367,8.552
6/23/2021,6:00:00,0.1374,8.552
6/23/2021,6:15:00,0.1393,8.558
6/23/2021,6:30:00,0.1391,8.566
6/23/2021,6:45:00,0.14,8.574
6/23/2021,7:00:00,0.1398,8.581
6/23/2021,7:15:00,0.1408,8.596
6/23/2021,7:30:00,0.14,8.644
6/23/2021,7:45:00,0.1411,8.693
6/23/2021,8:00:00,0.1413,8.744
6/23/2021,8:15:00,0.1409,8.808
6/23/2021,8:30:00,0.1451,8.873
6/23/2021,8:45:00,0.1462,8.94
6/23/2021,9:00:00,0.146,9.013
6/23/2021,9:15:00,0.1461,9.08
6/23/2021,9:30:00,0.1476,9.163
6/23/2021,9:45:00,0.1484,9.237
6/23/2021,10:00:00,0.1498,9.317
6/23/2021,10:15:00,0.1502,9.411
6/23/2021,10:30:00,0.1516,9.513
6/23/2021,10:45:00,0.1507,9.609
6/23/2021,11:00:00,0.1557,9.706
6/23/2021,11:15:00,0.1557,9.8
6/23/2021,11:30:00,0.1564,9.892
6/23/2021,11:45:00,0.1548,9.977
6/23/2021,12:00:00,0.157,10.045
6/23/2021,12:15:00,0.1558,10.129
6/23/2021,12:30:00,0.1552,10.193
6/23/2021,12:45:00,0.1546,10.247
6/23/2021,13:00:00,0.1565,10.277
6/23/2021,13:15:00,0.1558,10.307
6/23/2021,13:30:00,0.1556,10.344
6/23/2021,13:45:00,0.1569,10.355
6/23/2021,14:00:00,0.1508,10.374
6/23/2021,14:15:00,0.1476,10.379
6/23/2021,14:30:00,0.1552,10.359
6/23/2021,14:45:00,0.1557,10.355
6/23/2021,15:00:00,0.1548,10.343
6/23/2021,15:15:00,0.1522,10.341
6/23/2021,15:30:00,0.1598,10.341
6/23/2021,15:45:00,0.1588,10.321
6/23/2021,16:00:00,0.1622,10.274
6/23/2021,16:15:00,0.1612,10.226
6/23/2021,16:30:00,0.1575,10.14
6/23/2021,16:45:00,0.1595,10.058
6/23/2021,17:00:00,0.15,9.966
6/23/2021,17:15:00,0.15,9.879
6/23/2021,17:30:00,0.1475,9.807
6/23/2021,17:45:00,0.1476,9.733
6/23/2021,18:00:00,0.1404,9.651
6/23/2021,18:15:00,0.1425,9.579
6/23/2021,18:30:00,0.1383,9.501
6/23/2021,18:45:00,0.139,9.42
6/23/2021,19:00:00,0.1403,9.343
6/23/2021,19:15:00,0.1422,9.272
6/23/2021,19:30:00,0.138,9.167
6/23/2021,19:45:00,0.1416,9.057
6/23/2021,20:00:00,0.1328,8.985
6/23/2021,20:15:00,0.1331,8.937
6/23/2021,20:30:00,0.1323,8.9
6/23/2021,20:45:00,0.1377,8.858
6/23/2021,21:00:00,0.1307,8.823
6/23/2021,21:15:00,0.1322,8.794
6/23/2021,21:30:00,0.1323,8.77
6/23/2021,21:45:00,0.1363,8.751
6/23/2021,22:00:00,0.134,8.73
6/23/2021,22:15:00,0.136,8.715
6/23/2021,22:30:00,0.1368,8.705
6/23/2021,22:45:00,0.139,8.705
6/23/2021,23:00:00,0.1376,8.693
6/23/2021,23:15:00,0.1387,8.683
6/23/2021,23:30:00,0.1355,8.674
6/23/2021,23:45:00,0.1381,8.668
6/24/2021,0:00:00,0.1363,8.659
6/24/2021,0:15:00,0.1372,8.647
6/24/2021,0:30:00,0.1402,8.638
6/24/2021,0:45:00,0.1406,8.642
6/24/2021,1:00:00,0.1394,8.657
6/24/2021,1:15:00,0.1394,8.654
6/24/2021,1:30:00,0.1369,8.644
6/24/2021,1:45:00,0.1372,8.632
6/24/2021,2:00:00,0.1386,8.619
6/24/2021,2:15:00,0.1399,8.607
6/24/2021,2:30:00,0.1384,8.595
6/24/2021,2:45:00,0.1394,8.583
6/24/2021,3:00:00,0.1375,8.578
6/24/2021,3:15:00,0.1393,8.577
6/24/2021,3:30:00,0.1342,8.572
6/24/2021,3:45:00,0.1348,8.568
6/24/2021,4:00:00,0.1346,8.567
6/24/2021,4:15:00,0.1367,8.564
6/24/2021,4:30:00,0.1367,8.555
6/24/2021,4:45:00,0.1371,8.548
6/24/2021,5:00:00,0.1378,8.542
6/24/2021,5:15:00,0.1391,8.538
6/24/2021,5:30:00,0.1352,8.534
6/24/2021,5:45:00,0.1361,8.534
6/24/2021,6:00:00,0.1354,8.531
6/24/2021,6:15:00,0.1361,8.53
6/24/2021,6:30:00,0.1385,8.536
6/24/2021,6:45:00,0.1388,8.544
6/24/2021,7:00:00,0.1405,8.556
6/24/2021,7:15:00,0.1417,8.574
6/24/2021,7:30:00,0.1389,8.618
6/24/2021,7:45:00,0.141,8.669
6/24/2021,8:00:00,0.1383,8.719
6/24/2021,8:15:00,0.1388,8.779
6/24/2021,8:30:00,0.1436,8.842
6/24/2021,8:45:00,0.1443,8.908
6/24/2021,9:00:00,0.1462,8.971
6/24/2021,9:15:00,0.1465,9.036
6/24/2021,9:30:00,0.1475,9.115
6/24/2021,9:45:00,0.1476,9.191
6/24/2021,10:00:00,0.1497,9.278
6/24/2021,10:15:00,0.1506,9.376
6/24/2021,10:30:00,0.1521,9.475
6/24/2021,10:45:00,0.1517,9.564
6/24/2021,11:00:00,0.1549,9.654
6/24/2021,11:15:00,0.1543,9.764
6/24/2021,11:30:00,0.1562,9.841
6/24/2021,11:45:00,0.1539,9.926
6/24/2021,12:00:00,0.1575,10.008
6/24/2021,12:15:00,0.1564,10.09
6/24/2021,12:30:00,0.156,10.144
6/24/2021,12:45:00,0.1556,10.161
6/24/2021,13:00:00,0.1574,10.151
6/24/2021,13:15:00,0.1538,10.215
6/24/2021,13:30:00,0.1614,10.262
6/24/2021,13:45:00,0.16,10.278
6/24/2021,14:00:00,0.1554,10.283
6/24/2021,14:15:00,0.148,10.277
6/24/2021,14:30:00,0.1625,10.276
6/24/2021,14:45:00,0.1581,10.257
6/24/2021,15:00:00,0.162,10.25
6/24/2021,15:15:00,0.1597,10.253
6/24/2021,15:30:00,0.1552,10.24
6/24/2021,15:45:00,0.1525,10.216
6/24/2021,16:00:00,0.1577,10.211
6/24/2021,16:15:00,0.159,10.174
6/24/2021,16:30:00,0.1493,10.096
6/24/2021,16:45:00,0.1464,10.024
6/24/2021,17:00:00,0.1505,9.969
6/24/2021,17:15:00,0.1517,9.908
6/24/2021,17:30:00,0.1442,9.879
6/24/2021,17:45:00,0.1474,9.852
6/24/2021,18:00:00,0.1366,9.747
6/24/2021,18:15:00,0.14,9.606
6/24/2021,18:30:00,0.1347,9.471
6/24/2021,18:45:00,0.1406,9.355
6/24/2021,19:00:00,0.1385,9.294
6/24/2021,19:15:00,0.1459,9.245
6/24/2021,19:30:00,0.1306,9.18
6/24/2021,19:45:00,0.1324,9.134
6/24/2021,20:00:00,0.1281,9.134
6/24/2021,20:15:00,0.1291,9.116
6/24/2021,20:30:00,0.1315,9.048
6/24/2021,20:45:00,0.1368,8.998
6/24/2021,21:00:00,0.1341,8.966
6/24/2021,21:15:00,0.1359,8.924
6/24/2021,21:30:00,0.1334,8.857
6/24/2021,21:45:00,0.1339,8.803
6/24/2021,22:00:00,0.1379,8.774
6/24/2021,22:15:00,0.1403,8.755
6/24/2021,22:30:00,0.14,8.742
6/24/2021,22:45:00,0.14,8.734
6/24/2021,23:00:00,0.1377,8.733
6/24/2021,23:15:00,0.1388,8.728
6/24/2021,23:30:00,0.1368,8.724
6/24/2021,23:45:00,0.1383,8.72
6/25/2021,0:00:00,0.1367,8.715
6/25/2021,0:15:00,0.1385,8.715
6/25/2021,0:30:00,0.1364,8.715
6/25/2021,0:45:00,0.1366,8.707
6/25/2021,1:00:00,0.1385,8.695
6/25/2021,1:15:00,0.1385,8.684
6/25/2021,1:30:00,0.1396,8.673
6/25/2021,1:45:00,0.139,8.662
6/25/2021,2:00:00,0.142,8.652
6/25/2021,2:15:00,0.1414,8.643
6/25/2021,2:30:00,0.1411,8.636
6/25/2021,2:45:00,0.1398,8.637
6/25/2021,3:00:00,0.1414,8.633
6/25/2021,3:15:00,0.141,8.632
6/25/2021,3:30:00,0.1408,8.635
6/25/2021,3:45:00,0.1418,8.627
6/25/2021,4:00:00,0.1367,8.615
6/25/2021,4:15:00,0.1374,8.606
6/25/2021,4:30:00,0.1354,8.595
6/25/2021,4:45:00,0.137,8.59
6/25/2021,5:00:00,0.1366,8.583
6/25/2021,5:15:00,0.1358,8.578
6/25/2021,5:30:00,0.1383,8.572
6/25/2021,5:45:00,0.1376,8.567
6/25/2021,6:00:00,0.1392,8.566
6/25/2021,6:15:00,0.1382,8.564
6/25/2021,6:30:00,0.1384,8.569
6/25/2021,6:45:00,0.1383,8.576
6/25/2021,7:00:00,0.1392,8.583
6/25/2021,7:15:00,0.1404,8.6
6/25/2021,7:30:00,0.1394,8.64
6/25/2021,7:45:00,0.1388,8.691
6/25/2021,8:00:00,0.1423,8.745
6/25/2021,8:15:00,0.1415,8.807
6/25/2021,8:30:00,0.1473,8.881
6/25/2021,8:45:00,0.147,8.955
6/25/2021,9:00:00,0.149,9.021
6/25/2021,9:15:00,0.148,9.077
6/25/2021,9:30:00,0.1503,9.148
6/25/2021,9:45:00,0.1495,9.238
6/25/2021,10:00:00,0.1525,9.317
6/25/2021,10:15:00,0.1509,9.394
6/25/2021,10:30:00,0.1551,9.492
6/25/2021,10:45:00,0.1542,9.6
6/25/2021,11:00:00,0.1557,9.703
6/25/2021,11:15:00,0.1552,9.793
6/25/2021,11:30:00,0.1553,9.907
6/25/2021,11:45:00,0.1526,9.983
6/25/2021,12:00:00,0.1571,10.066
6/25/2021,12:15:00,0.1546,10.129
6/25/2021,12:30:00,0.1579,10.209
6/25/2021,12:45:00,0.1561,10.245
6/25/2021,13:00:00,0.1571,10.287
6/25/2021,13:15:00,0.154,10.334
6/25/2021,13:30:00,0.1576,10.36
6/25/2021,13:45:00,0.1571,10.361
6/25/2021,14:00:00,0.1536,10.355
6/25/2021,14:15:00,0.1499,10.337
6/25/2021,14:30:00,0.1551,10.315
6/25/2021,14:45:00,0.1515,10.308
6/25/2021,15:00:00,0.1571,10.288
6/25/2021,15:15:00,0.1524,10.265
6/25/2021,15:30:00,0.1587,10.262
6/25/2021,15:45:00,0.1539,10.252
6/25/2021,16:00:00,0.1646,10.22
6/25/2021,16:15:00,0.1647,10.167
6/25/2021,16:30:00,0.155,10.071
6/25/2021,16:45:00,0.1564,9.992
6/25/2021,17:00:00,0.147,9.924
6/25/2021,17:15:00,0.1467,9.839
6/25/2021,17:30:00,0.1455,9.76
6/25/2021,17:45:00,0.1436,9.698
6/25/2021,18:00:00,0.1454,9.642
6/25/2021,18:15:00,0.1467,9.578
6/25/2021,18:30:00,0.1431,9.521
6/25/2021,18:45:00,0.1448,9.469
6/25/2021,19:00:00,0.1394,9.407
6/25/2021,19:15:00,0.1416,9.35
6/25/2021,19:30:00,0.1396,9.287
6/25/2021,19:45:00,0.1414,9.214
6/25/2021,20:00:00,0.1401,9.163
6/25/2021,20:15:00,0.1421,9.119
6/25/2021,20:30:00,0.1365,9.079
6/25/2021,20:45:00,0.1389,9.043
6/25/2021,21:00:00,0.1347,9.018
6/25/2021,21:15:00,0.1376,8.992
6/25/2021,21:30:00,0.1344,8.975
6/25/2021,21:45:00,0.1349,8.95
6/25/2021,22:00:00,0.1358,8.914
6/25/2021,22:15:00,0.1381,8.874
6/25/2021,22:30:00,0.1337,8.838
6/25/2021,22:45:00,0.1357,8.807
6/25/2021,23:00:00,0.1321,8.779
6/25/2021,23:15:00,0.1333,8.758
6/25/2021,23:30:00,0.1328,8.738
6/25/2021,23:45:00,0.135,8.72
6/26/2021,0:00:00,0.1331,8.705
6/26/2021,0:15:00,0.1341,8.691
6/26/2021,0:30:00,0.1344,8.678
6/26/2021,0:45:00,0.1345,8.666
6/26/2021,1:00:00,0.1358,8.658
6/26/2021,1:15:00,0.1372,8.654
6/26/2021,1:30:00,0.1338,8.652
6/26/2021,1:45:00,0.1341,8.649
6/26/2021,2:00:00,0.1324,8.649
6/26/2021,2:15:00,0.1331,8.646
6/26/2021,2:30:00,0.1344,8.641
6/26/2021,2:45:00,0.1358,8.632
6/26/2021,3:00:00,0.1356,8.624
6/26/2021,3:15:00,0.1342,8.614
6/26/2021,3:30:00,0.1373,8.605
6/26/2021,3:45:00,0.1368,8.6
6/26/2021,4:00:00,0.139,8.594
6/26/2021,4:15:00,0.1393,8.587
6/26/2021,4:30:00,0.1338,8.583
6/26/2021,4:45:00,0.1359,8.583
6/26/2021,5:00:00,0.1288,8.584
6/26/2021,5:15:00,0.1292,8.584
6/26/2021,5:30:00,0.1312,8.579
6/26/2021,5:45:00,0.133,8.574
6/26/2021,6:00:00,0.1344,8.569
6/26/2021,6:15:00,0.134,8.569
6/26/2021,6:30:00,0.1374,8.574
6/26/2021,6:45:00,0.137,8.578
6/26/2021,7:00:00,0.1377,8.587
6/26/2021,7:15:00,0.1391,8.607
6/26/2021,7:30:00,0.1357,8.65
6/26/2021,7:45:00,0.1356,8.703
6/26/2021,8:00:00,0.1376,8.753
6/26/2021,8:15:00,0.1383,8.815
6/26/2021,8:30:00,0.1398,8.885
6/26/2021,8:45:00,0.138,8.95
6/26/2021,9:00:00,0.1448,9.014
6/26/2021,9:15:00,0.1458,9.075
6/26/2021,9:30:00,0.147,9.154
6/26/2021,9:45:00,0.1457,9.231
6/26/2021,10:00:00,0.148,9.317
6/26/2021,10:15:00,0.1476,9.41
6/26/2021,10:30:00,0.1499,9.5
6/26/2021,10:45:00,0.149,9.602
6/26/2021,11:00:00,0.152,9.692
6/26/2021,11:15:00,0.1515,9.796
6/26/2021,11:30:00,0.1512,9.895
6/26/2021,11:45:00,0.1496,9.99
6/26/2021,12:00:00,0.1508,10.067
6/26/2021,12:15:00,0.1502,10.143
6/26/2021,12:30:00,0.1553,10.217
6/26/2021,12:45:00,0.1518,10.275
6/26/2021,13:00:00,0.1552,10.329
6/26/2021,13:15:00,0.1519,10.376
6/26/2021,13:30:00,0.1557,10.448
6/26/2021,13:45:00,0.1563,10.442
6/26/2021,14:00:00,0.1514,10.429
6/26/2021,14:15:00,0.1471,10.416
6/26/2021,14:30:00,0.1532,10.409
6/26/2021,14:45:00,0.1472,10.399
6/26/2021,15:00:00,0.1608,10.388
6/26/2021,15:15:00,0.159,10.384
6/26/2021,15:30:00,0.1571,10.376
6/26/2021,15:45:00,0.1524,10.346
6/26/2021,16:00:00,0.1574,10.31
6/26/2021,16:15:00,0.1601,10.252
6/26/2021,16:30:00,0.1474,10.175
6/26/2021,16:45:00,0.1435,10.09
6/26/2021,17:00:00,0.1526,10.024
6/26/2021,17:15:00,0.1511,9.944
6/26/2021,17:30:00,0.1487,9.883
6/26/2021,17:45:00,0.1466,9.818
6/26/2021,18:00:00,0.1454,9.759
6/26/2021,18:15:00,0.1435,9.689
6/26/2021,18:30:00,0.1445,9.616
6/26/2021,18:45:00,0.1446,9.545
6/26/2021,19:00:00,0.1443,9.468
6/26/2021,19:15:00,0.1434,9.405
6/26/2021,19:30:00,0.1451,9.331
6/26/2021,19:45:00,0.1438,9.24
6/26/2021,20:00:00,0.1449,9.177
6/26/2021,20:15:00,0.1452,9.131
6/26/2021,20:30:00,0.1422,9.086
6/26/2021,20:45:00,0.1431,9.046
6/26/2021,21:00:00,0.1388,9.011
6/26/2021,21:15:00,0.138,8.971
6/26/2021,21:30:00,0.1406,8.934
6/26/2021,21:45:00,0.1406,8.907
6/26/2021,22:00:00,0.1445,8.897
6/26/2021,22:15:00,0.1452,8.882
6/26/2021,22:30:00,0.1431,8.867
6/26/2021,22:45:00,0.1419,8.854
6/26/2021,23:00:00,0.1426,8.842
6/26/2021,23:15:00,0.1428,8.841
6/26/2021,23:30:00,0.141,8.846
6/26/2021,23:45:00,0.1408,8.847
6/27/2021,0:00:00,0.1411,8.84
6/27/2021,0:15:00,0.1407,8.83
6/27/2021,0:30:00,0.1422,8.811
6/27/2021,0:45:00,0.1407,8.79
6/27/2021,1:00:00,0.1415,8.775
6/27/2021,1:15:00,0.1404,8.762
6/27/2021,1:30:00,0.1424,8.751
6/27/2021,1:45:00,0.1431,8.74
6/27/2021,2:00:00,0.1405,8.728
6/27/2021,2:15:00,0.139,8.72
6/27/2021,2:30:00,0.141,8.712
6/27/2021,2:45:00,0.1403,8.706
6/27/2021,3:00:00,0.1412,8.697
6/27/2021,3:15:00,0.1411,8.687
6/27/2021,3:30:00,0.1388,8.682
6/27/2021,3:45:00,0.139,8.678
6/27/2021,4:00:00,0.1393,8.679
6/27/2021,4:15:00,0.1395,8.677
6/27/2021,4:30:00,0.1396,8.672
6/27/2021,4:45:00,0.1398,8.665
6/27/2021,5:00:00,0.1385,8.659
6/27/2021,5:15:00,0.1407,8.657
6/27/2021,5:30:00,0.1361,8.657
6/27/2021,5:45:00,0.1346,8.656
6/27/2021,6:00:00,0.1376,8.657
6/27/2021,6:15:00,0.1378,8.654
6/27/2021,6:30:00,0.14,8.658
6/27/2021,6:45:00,0.1401,8.659
6/27/2021,7:00:00,0.1393,8.666
6/27/2021,7:15:00,0.1394,8.682
6/27/2021,7:30:00,0.1396,8.726
6/27/2021,7:45:00,0.1406,8.778
6/27/2021,8:00:00,0.1399,8.826
6/27/2021,8:15:00,0.1393,8.887
6/27/2021,8:30:00,0.1432,8.955
6/27/2021,8:45:00,0.1433,9.016
6/27/2021,9:00:00,0.1467,9.086
6/27/2021,9:15:00,0.1464,9.165
6/27/2021,9:30:00,0.1483,9.242
6/27/2021,9:45:00,0.1474,9.318
6/27/2021,10:00:00,0.1487,9.409
6/27/2021,10:15:00,0.1462,9.511
6/27/2021,10:30:00,0.1517,9.619
6/27/2021,10:45:00,0.151,9.718
6/27/2021,11:00:00,0.1542,9.813
6/27/2021,11:15:00,0.1512,9.907
6/27/2021,11:30:00,0.1548,9.99
6/27/2021,11:45:00,0.1519,10.077
6/27/2021,12:00:00,0.1574,10.186
6/27/2021,12:15:00,0.1531,10.3
6/27/2021,12:30:00,0.1554,10.364
6/27/2021,12:45:00,0.1517,10.395
6/27/2021,13:00:00,0.1573,10.46
6/27/2021,13:15:00,0.1508,10.496
6/27/2021,13:30:00,0.1608,10.53
6/27/2021,13:45:00,0.1616,10.55
6/27/2021,14:00:00,0.1527,10.572
6/27/2021,14:15:00,0.1477,10.589
6/27/2021,14:30:00,0.1559,10.594
6/27/2021,14:45:00,0.1496,10.573
6/27/2021,15:00:00,0.162,10.444
6/27/2021,15:15:00,0.1596,10.344
6/27/2021,15:30:00,0.1572,10.204
6/27/2021,15:45:00,0.1535,10.115
6/27/2021,16:00:00,0.1586,10.161
6/27/2021,16:15:00,0.1564,10.173
6/27/2021,16:30:00,0.1567,10.119
6/27/2021,16:45:00,0.1579,10.14
6/27/2021,17:00:00,0.1506,10.084
6/27/2021,17:15:00,0.1484,10.004
6/27/2021,17:30:00,0.1479,9.951
6/27/2021,17:45:00,0.1464,9.883
6/27/2021,18:00:00,0.147,9.784
6/27/2021,18:15:00,0.144,9.637
6/27/2021,18:30:00,0.146,9.535
6/27/2021,18:45:00,0.1455,9.431
6/27/2021,19:00:00,0.1469,9.351
6/27/2021,19:15:00,0.1453,9.293
6/27/2021,19:30:00,0.1464,9.227
6/27/2021,19:45:00,0.1458,9.157
6/27/2021,20:00:00,0.1468,9.097
6/27/2021,20:15:00,0.1474,9.047
6/27/2021,20:30:00,0.1423,9.012
6/27/2021,20:45:00,0.1432,8.978
6/27/2021,21:00:00,0.1387,8.948
6/27/2021,21:15:00,0.1393,8.93
6/27/2021,21:30:00,0.1413,8.911
6/27/2021,21:45:00,0.1432,8.897
6/27/2021,22:00:00,0.1431,8.879
6/27/2021,22:15:00,0.1441,8.866
6/27/2021,22:30:00,0.1417,8.853
6/27/2021,22:45:00,0.1413,8.841
6/27/2021,23:00:00,0.1407,8.832
6/27/2021,23:15:00,0.1414,8.825
6/27/2021,23:30:00,0.1407,8.819
6/27/2021,23:45:00,0.1407,8.809
6/28/2021,0:00:00,0.1403,8.802
6/28/2021,0:15:00,0.1402,8.798
6/28/2021,0:30:00,0.1408,8.792
6/28/2021,0:45:00,0.1408,8.786
6/28/2021,1:00:00,0.1394,8.786
6/28/2021,1:15:00,0.1413,8.784
6/28/2021,1:30:00,0.1367,8.782
6/28/2021,1:45:00,0.1377,8.784
6/28/2021,2:00:00,0.1354,8.781
6/28/2021,2:15:00,0.1383,8.774
6/28/2021,2:30:00,0.1349,8.766
6/28/2021,2:45:00,0.1358,8.759
6/28/2021,3:00:00,0.1363,8.75
6/28/2021,3:15:00,0.1371,8.742
6/28/2021,3:30:00,0.137,8.739
6/28/2021,3:45:00,0.1377,8.736
6/28/2021,4:00:00,0.1371,8.731
6/28/2021,4:15:00,0.1365,8.728
6/28/2021,4:30:00,0.1379,8.724
6/28/2021,4:45:00,0.139,8.72
6/28/2021,5:00:00,0.1379,8.716
6/28/2021,5:15:00,0.1377,8.712
6/28/2021,5:30:00,0.1369,8.707
6/28/2021,5:45:00,0.1375,8.702
6/28/2021,6:00:00,0.1364,8.702
6/28/2021,6:15:00,0.136,8.701
6/28/2021,6:30:00,0.1368,8.706
6/28/2021,6:45:00,0.1375,8.713
6/28/2021,7:00:00,0.1386,8.722
6/28/2021,7:15:00,0.1397,8.736
6/28/2021,7:30:00,0.139,8.779
6/28/2021,7:45:00,0.1403,8.83
6/28/2021,8:00:00,0.1385,8.878
6/28/2021,8:15:00,0.1382,8.927
6/28/2021,8:30:00,0.1404,8.995
6/28/2021,8:45:00,0.142,9.055
6/28/2021,9:00:00,0.1426,9.134
6/28/2021,9:15:00,0.1426,9.219
6/28/2021,9:30:00,0.1452,9.281
6/28/2021,9:45:00,0.1443,9.359
6/28/2021,10:00:00,0.1473,9.45
6/28/2021,10:15:00,0.1467,9.551
6/28/2021,10:30:00,0.1502,9.644
6/28/2021,10:45:00,0.1497,9.756
6/28/2021,11:00:00,0.1499,9.86
6/28/2021,11:15:00,0.1476,9.955
6/28/2021,11:30:00,0.1507,10.03
6/28/2021,11:45:00,0.149,10.108
6/28/2021,12:00:00,0.1521,10.195
6/28/2021,12:15:00,0.151,10.274
6/28/2021,12:30:00,0.1523,10.374
6/28/2021,12:45:00,0.1509,10.431
6/28/2021,13:00:00,0.1511,10.495
6/28/2021,13:15:00,0.1508,10.502
6/28/2021,13:30:00,0.15,10.491
6/28/2021,13:45:00,0.1504,10.536
6/28/2021,14:00:00,0.1484,10.553
6/28/2021,14:15:00,0.1448,10.533
6/28/2021,14:30:00,0.1505,10.451
6/28/2021,14:45:00,0.1497,10.343
6/28/2021,15:00:00,0.1524,10.196
6/28/2021,15:15:00,0.1507,10.085
6/28/2021,15:30:00,0.1516,10.123
