Date,Time,EVN_level_m,Baro_level_m,EVN_compensated_m,EVN_temp_C
1/6/2021,5:00:00 PM,9.4546,9.15938,0.29522,8.532
1/6/2021,5:30:00 PM,9.4551,9.15948,0.29562,8.453
1/6/2021,6:00:00 PM,9.4564,9.16231,0.29409,8.404
1/6/2021,6:30:00 PM,9.4641,9.1707,0.2934,8.406
1/6/2021,7:00:00 PM,9.4716,9.17732,0.29428,8.368
1/6/2021,7:30:00 PM,9.4756,9.18263,0.29297,8.362
1/6/2021,8:00:00 PM,9.4826,9.19254,0.29006,8.386
1/6/2021,8:30:00 PM,9.4881,9.19834,0.28976,8.405
1/6/2021,9:00:00 PM,9.4915,9.20156,0.28994,8.413
1/6/2021,9:30:00 PM,9.4937,9.20681,0.28689,8.365
1/6/2021,10:00:00 PM,9.4961,9.21158,0.28452,8.319
1/6/2021,10:30:00 PM,9.4973,9.21372,0.28358,8.272
1/6/2021,11:00:00 PM,9.4987,9.21675,0.28195,8.257
1/6/2021,11:30:00 PM,9.5004,9.22129,0.27911,8.207
1/7/2021,12:00:00 AM,9.5033,9.22575,0.27755,8.159
1/7/2021,12:30:00 AM,9.5047,9.2279,0.2768,8.129
1/7/2021,1:00:00 AM,9.5075,9.23123,0.27627,8.098
1/7/2021,1:30:00 AM,9.5089,9.23079,0.27811,8.077
1/7/2021,2:00:00 AM,9.509,9.23113,0.27787,8.061
1/7/2021,2:30:00 AM,9.5104,9.23399,0.27641,8.034
1/7/2021,3:00:00 AM,9.5144,9.23797,0.27643,8.03
1/7/2021,3:30:00 AM,9.5157,9.23976,0.27594,8.01
1/7/2021,4:00:00 AM,9.5158,9.23949,0.27631,7.994
1/7/2021,4:30:00 AM,9.516,9.23624,0.27976,7.971
1/7/2021,5:00:00 AM,9.5108,9.23004,0.28076,7.966
1/7/2021,5:30:00 AM,9.5142,9.23604,0.27816,7.941
1/7/2021,6:00:00 AM,9.515,9.2379,0.2771,7.936
1/7/2021,6:30:00 AM,9.511,9.22992,0.28108,7.939
1/7/2021,7:00:00 AM,9.5103,9.23084,0.27946,7.939
1/7/2021,7:30:00 AM,9.5121,9.23294,0.27916,7.94
1/7/2021,8:00:00 AM,9.5143,9.23734,0.27696,7.949
1/7/2021,8:30:00 AM,9.514,9.23681,0.27719,7.951
1/7/2021,9:00:00 AM,9.5158,9.2378,0.278,7.962
1/7/2021,9:30:00 AM,9.5178,9.23986,0.27794,7.984
1/7/2021,10:00:00 AM,9.5226,9.24583,0.27677,8.058
1/7/2021,10:30:00 AM,9.5249,9.24454,0.28036,8.135
1/7/2021,11:00:00 AM,9.5266,9.24477,0.28183,8.217
1/7/2021,11:30:00 AM,9.5256,9.24463,0.28097,8.284
1/7/2021,12:00:00 PM,9.5244,9.23866,0.28574,8.361
1/7/2021,12:30:00 PM,9.5242,9.23741,0.28679,8.452
1/7/2021,1:00:00 PM,9.521,9.23228,0.28872,8.514
1/7/2021,1:30:00 PM,9.5194,9.22742,0.29198,8.542
1/7/2021,2:00:00 PM,9.518,9.22491,0.29309,8.536
1/7/2021,2:30:00 PM,9.5117,9.21919,0.29251,8.568
1/7/2021,3:00:00 PM,9.5126,9.21898,0.29362,8.56
1/7/2021,3:30:00 PM,9.508,9.21114,0.29686,8.54
1/7/2021,4:00:00 PM,9.5031,9.21059,0.29251,8.52
1/7/2021,4:30:00 PM,9.5028,9.20438,0.29842,8.508
1/7/2021,5:00:00 PM,9.4998,9.20698,0.29282,8.444
1/7/2021,5:30:00 PM,9.4972,9.20372,0.29348,8.358
1/7/2021,6:00:00 PM,9.4942,9.20283,0.29137,8.273
1/7/2021,6:30:00 PM,9.495,9.20415,0.29085,8.221
1/7/2021,7:00:00 PM,9.4925,9.20203,0.29047,8.205
1/7/2021,7:30:00 PM,9.4928,9.2009,0.2919,8.197
1/7/2021,8:00:00 PM,9.4893,9.19663,0.29267,8.183
1/7/2021,8:30:00 PM,9.4851,9.19307,0.29203,8.164
1/7/2021,9:00:00 PM,9.4812,9.19019,0.29101,8.139
1/7/2021,9:30:00 PM,9.4788,9.18633,0.29247,8.124
1/7/2021,10:00:00 PM,9.4748,9.18121,0.29359,8.12
1/7/2021,10:30:00 PM,9.4736,9.18456,0.28904,8.117
1/7/2021,11:00:00 PM,9.475,9.18175,0.29325,8.123
1/7/2021,11:30:00 PM,9.4758,9.18243,0.29337,8.158
1/8/2021,12:00:00 AM,9.4772,9.18603,0.29117,8.199
1/8/2021,12:30:00 AM,9.4804,9.1872,0.2932,8.231
1/8/2021,1:00:00 AM,9.4817,9.19061,0.29109,8.256
1/8/2021,1:30:00 AM,9.484,9.18867,0.29533,8.251
1/8/2021,2:00:00 AM,9.4768,9.18064,0.29616,8.263
1/8/2021,2:30:00 AM,9.4687,9.17771,0.29099,8.306
1/8/2021,3:00:00 AM,9.4793,9.1844,0.2949,8.319
1/8/2021,3:30:00 AM,9.4683,9.17262,0.29568,8.304
1/8/2021,4:00:00 AM,9.4701,9.17399,0.29611,8.313
1/8/2021,4:30:00 AM,9.4701,9.17513,0.29497,8.328
1/8/2021,5:00:00 AM,9.47,9.17318,0.29682,8.357
1/8/2021,5:30:00 AM,9.4678,9.17101,0.29679,8.36
1/8/2021,6:00:00 AM,9.4642,9.16806,0.29614,8.372
1/8/2021,6:30:00 AM,9.4646,9.16968,0.29492,8.384
1/8/2021,7:00:00 AM,9.4672,9.17384,0.29336,8.383
1/8/2021,7:30:00 AM,9.4707,9.17625,0.29445,8.365
1/8/2021,8:00:00 AM,9.4781,9.1856,0.2925,8.349
1/8/2021,8:30:00 AM,9.4858,9.19303,0.29277,8.304
1/8/2021,9:00:00 AM,9.4926,9.20186,0.29074,8.258
1/8/2021,9:30:00 AM,9.4967,9.20859,0.28811,8.242
1/8/2021,10:00:00 AM,9.501,9.21311,0.28789,8.26
1/8/2021,10:30:00 AM,9.5053,9.21614,0.28916,8.317
1/8/2021,11:00:00 AM,9.5077,9.21872,0.28898,8.4
1/8/2021,11:30:00 AM,9.511,9.22073,0.29027,8.52
1/8/2021,12:00:00 PM,9.5138,9.22004,0.29376,8.631
1/8/2021,12:30:00 PM,9.5129,9.22029,0.29261,8.627
1/8/2021,1:00:00 PM,9.5167,9.22372,0.29298,8.738
1/8/2021,1:30:00 PM,9.5209,9.22524,0.29566,8.871
1/8/2021,2:00:00 PM,9.5206,9.22473,0.29587,8.908
1/8/2021,2:30:00 PM,9.5199,9.22457,0.29533,8.851
1/8/2021,3:00:00 PM,9.5192,9.22342,0.29578,8.771
1/8/2021,3:30:00 PM,9.5203,9.22431,0.29599,8.713
1/8/2021,4:00:00 PM,9.5226,9.23003,0.29257,8.663
1/8/2021,4:30:00 PM,9.5237,9.23136,0.29234,8.593
1/8/2021,5:00:00 PM,9.5241,9.23488,0.28922,8.497
1/8/2021,5:30:00 PM,9.5264,9.23949,0.28691,8.48
1/8/2021,6:00:00 PM,9.5278,9.24431,0.28349,8.427
1/8/2021,6:30:00 PM,9.5286,9.2463,0.2823,8.344
1/8/2021,7:00:00 PM,9.5286,9.24614,0.28246,8.274
1/8/2021,7:30:00 PM,9.5321,9.25103,0.28107,8.218
1/8/2021,8:00:00 PM,9.5368,9.25368,0.28312,8.171
1/8/2021,8:30:00 PM,9.5384,9.25524,0.28316,8.153
1/8/2021,9:00:00 PM,9.5385,9.25497,0.28353,8.131
1/8/2021,9:30:00 PM,9.5391,9.2559,0.2832,8.118
1/8/2021,10:00:00 PM,9.5401,9.2574,0.2827,8.099
1/8/2021,10:30:00 PM,9.5413,9.25827,0.28303,8.086
1/8/2021,11:00:00 PM,9.5402,9.25681,0.28339,8.074
1/8/2021,11:30:00 PM,9.5429,9.26144,0.28146,8.062
1/9/2021,12:00:00 AM,9.545,9.2629,0.2821,8.047
1/9/2021,12:30:00 AM,9.5443,9.2616,0.2827,8.033
1/9/2021,1:00:00 AM,9.5426,9.25938,0.28322,8.017
1/9/2021,1:30:00 AM,9.543,9.26051,0.28249,8.012
1/9/2021,2:00:00 AM,9.5441,9.26061,0.28349,7.999
1/9/2021,2:30:00 AM,9.5422,9.26013,0.28207,7.986
1/9/2021,3:00:00 AM,9.5442,9.26527,0.27893,7.968
1/9/2021,3:30:00 AM,9.5474,9.26629,0.28111,7.962
1/9/2021,4:00:00 AM,9.5473,9.26445,0.28285,7.977
1/9/2021,4:30:00 AM,9.5442,9.26046,0.28374,7.98
1/9/2021,5:00:00 AM,9.5456,9.26277,0.28283,7.974
1/9/2021,5:30:00 AM,9.5447,9.2622,0.2825,7.951
1/9/2021,6:00:00 AM,9.5439,9.2623,0.2816,7.935
1/9/2021,6:30:00 AM,9.5438,9.26155,0.28225,7.919
1/9/2021,7:00:00 AM,9.543,9.26231,0.28069,7.908
1/9/2021,7:30:00 AM,9.5444,9.26213,0.28227,7.896
1/9/2021,8:00:00 AM,9.5447,9.26281,0.28189,7.895
1/9/2021,8:30:00 AM,9.5442,9.26446,0.27974,7.885
1/9/2021,9:00:00 AM,9.5443,9.26204,0.28226,7.891
1/9/2021,9:30:00 AM,9.5434,9.26177,0.28163,7.91
1/9/2021,10:00:00 AM,9.5448,9.26064,0.28416,7.97
1/9/2021,10:30:00 AM,9.5472,9.26338,0.28382,8.064
1/9/2021,11:00:00 AM,9.5519,9.2656,0.2863,8.175
1/9/2021,11:30:00 AM,9.5482,9.25587,0.29233,8.256
1/9/2021,12:00:00 PM,9.5472,9.25673,0.29047,8.357
1/9/2021,12:30:00 PM,9.555,9.26358,0.29142,8.45
1/9/2021,1:00:00 PM,9.5541,9.25716,0.29694,8.499
1/9/2021,1:30:00 PM,9.5447,9.24409,0.30061,8.516
1/9/2021,2:00:00 PM,9.5417,9.24219,0.29951,8.577
1/9/2021,2:30:00 PM,9.538,9.23684,0.30116,8.657
1/9/2021,3:00:00 PM,9.534,9.23363,0.30037,8.653
1/9/2021,3:30:00 PM,9.5337,9.23231,0.30139,8.622
1/9/2021,4:00:00 PM,9.5342,9.23393,0.30027,8.564
1/9/2021,4:30:00 PM,9.5323,9.23286,0.29944,8.482
1/9/2021,5:00:00 PM,9.5321,9.23189,0.30021,8.404
1/9/2021,5:30:00 PM,9.5325,9.23452,0.29798,8.367
1/9/2021,6:00:00 PM,9.5324,9.23566,0.29674,8.316
1/9/2021,6:30:00 PM,9.5318,9.23605,0.29575,8.238
1/9/2021,7:00:00 PM,9.5282,9.23234,0.29586,8.18
1/9/2021,7:30:00 PM,9.528,9.23445,0.29355,8.148
1/9/2021,8:00:00 PM,9.5266,9.23159,0.29501,8.135
1/9/2021,8:30:00 PM,9.5249,9.23044,0.29446,8.134
1/9/2021,9:00:00 PM,9.5252,9.22952,0.29568,8.143
1/9/2021,9:30:00 PM,9.5269,9.23185,0.29505,8.16
1/9/2021,10:00:00 PM,9.5286,9.23348,0.29512,8.172
1/9/2021,10:30:00 PM,9.5291,9.23335,0.29575,8.185
1/9/2021,11:00:00 PM,9.5243,9.22768,0.29662,8.183
1/9/2021,11:30:00 PM,9.5202,9.22072,0.29948,8.198
1/10/2021,12:00:00 AM,9.5173,9.22304,0.29426,8.205
1/10/2021,12:30:00 AM,9.5134,9.21741,0.29599,8.177
1/10/2021,1:00:00 AM,9.5129,9.2164,0.2965,8.148
1/10/2021,1:30:00 AM,9.5102,9.21361,0.29659,8.125
1/10/2021,2:00:00 AM,9.5109,9.21498,0.29592,8.125
1/10/2021,2:30:00 AM,9.5098,9.21272,0.29708,8.126
1/10/2021,3:00:00 AM,9.5106,9.21592,0.29468,8.127
1/10/2021,3:30:00 AM,9.5182,9.2258,0.2924,8.158
1/10/2021,4:00:00 AM,9.5287,9.23613,0.29257,8.187
1/10/2021,4:30:00 AM,9.5265,9.22915,0.29735,8.199
1/10/2021,5:00:00 AM,9.5248,9.2286,0.2962,8.227
1/10/2021,5:30:00 AM,9.5238,9.22595,0.29785,8.192
1/10/2021,6:00:00 AM,9.5218,9.22473,0.29707,8.185
1/10/2021,6:30:00 AM,9.5233,9.22805,0.29525,8.194
1/10/2021,7:00:00 AM,9.5251,9.22775,0.29735,8.22
1/10/2021,7:30:00 AM,9.5262,9.23176,0.29444,8.235
1/10/2021,8:00:00 AM,9.5284,9.23305,0.29535,8.244
1/10/2021,8:30:00 AM,9.5272,9.2309,0.2963,8.24
1/10/2021,9:00:00 AM,9.5279,9.2324,0.2955,8.246
1/10/2021,9:30:00 AM,9.5315,9.23819,0.29331,8.252
1/10/2021,10:00:00 AM,9.5362,9.24131,0.29489,8.302
1/10/2021,10:30:00 AM,9.5364,9.2408,0.2956,8.36
1/10/2021,11:00:00 AM,9.536,9.23933,0.29667,8.409
1/10/2021,11:30:00 AM,9.5353,9.23714,0.29816,8.444
1/10/2021,12:00:00 PM,9.535,9.23623,0.29877,8.485
1/10/2021,12:30:00 PM,9.5377,9.24162,0.29608,8.533
1/10/2021,1:00:00 PM,9.5415,9.24162,0.29988,8.568
1/10/2021,1:30:00 PM,9.5339,9.23337,0.30053,8.639
1/10/2021,2:00:00 PM,9.5369,9.23549,0.30141,8.718
1/10/2021,2:30:00 PM,9.5422,9.23856,0.30364,8.782
1/10/2021,3:00:00 PM,9.5372,9.2338,0.3034,8.778
1/10/2021,3:30:00 PM,9.5368,9.2359,0.3009,8.785
1/10/2021,4:00:00 PM,9.5385,9.23933,0.29917,8.761
1/10/2021,4:30:00 PM,9.5407,9.24058,0.30012,8.665
1/10/2021,5:00:00 PM,9.5394,9.24182,0.29758,8.59
1/10/2021,5:30:00 PM,9.5382,9.23946,0.29874,8.531
1/10/2021,6:00:00 PM,9.5379,9.24311,0.29479,8.499
1/10/2021,6:30:00 PM,9.5411,9.24473,0.29637,8.461
1/10/2021,7:00:00 PM,9.5399,9.2425,0.2974,8.448
1/10/2021,7:30:00 PM,9.5364,9.23868,0.29772,8.437
1/10/2021,8:00:00 PM,9.5356,9.24182,0.29378,8.419
1/10/2021,8:30:00 PM,9.5358,9.23826,0.29754,8.412
1/10/2021,9:00:00 PM,9.535,9.23958,0.29542,8.41
1/10/2021,9:30:00 PM,9.5369,9.24203,0.29487,8.404
1/10/2021,10:00:00 PM,9.5369,9.24129,0.29561,8.406
1/10/2021,10:30:00 PM,9.5375,9.23938,0.29812,8.406
1/10/2021,11:00:00 PM,9.5359,9.24119,0.29471,8.392
1/10/2021,11:30:00 PM,9.5386,9.24181,0.29679,8.402
1/11/2021,12:00:00 AM,9.5346,9.24142,0.29318,8.404
1/11/2021,12:30:00 AM,9.5416,9.2455,0.2961,8.4
1/11/2021,1:00:00 AM,9.538,9.24251,0.29549,8.392
1/11/2021,1:30:00 AM,9.5366,9.23919,0.29741,8.387
1/11/2021,2:00:00 AM,9.5345,9.23924,0.29526,8.367
1/11/2021,2:30:00 AM,9.5361,9.24307,0.29303,8.373
1/11/2021,3:00:00 AM,9.5347,9.23795,0.29675,8.371
1/11/2021,3:30:00 AM,9.5358,9.24309,0.29271,8.362
1/11/2021,4:00:00 AM,9.5319,9.23704,0.29486,8.337
1/11/2021,4:30:00 AM,9.5332,9.2376,0.2956,8.34
1/11/2021,5:00:00 AM,9.5311,9.23389,0.29721,8.329
1/11/2021,5:30:00 AM,9.531,9.23275,0.29825,8.331
1/11/2021,6:00:00 AM,9.5295,9.23374,0.29576,8.329
1/11/2021,6:30:00 AM,9.5285,9.2319,0.2966,8.328
1/11/2021,7:00:00 AM,9.5317,9.23594,0.29576,8.333
1/11/2021,7:30:00 AM,9.5303,9.23429,0.29601,8.331
1/11/2021,8:00:00 AM,9.5297,9.23249,0.29721,8.321
1/11/2021,8:30:00 AM,9.5301,9.23638,0.29372,8.318
1/11/2021,9:00:00 AM,9.5342,9.23668,0.29752,8.314
1/11/2021,9:30:00 AM,9.5285,9.23585,0.29265,8.307
1/11/2021,10:00:00 AM,9.5361,9.24401,0.29209,8.341
1/11/2021,10:30:00 AM,9.5371,9.24242,0.29468,8.377
1/11/2021,11:00:00 AM,9.5352,9.23964,0.29556,8.403
1/11/2021,11:30:00 AM,9.5353,9.23772,0.29758,8.454
1/11/2021,12:00:00 PM,9.5322,9.23291,0.29929,8.484
1/11/2021,12:30:00 PM,9.531,9.23397,0.29703,8.498
1/11/2021,1:00:00 PM,9.5327,9.22965,0.30305,8.502
1/11/2021,1:30:00 PM,9.5144,9.21285,0.30155,8.544
1/11/2021,2:00:00 PM,9.5221,9.21997,0.30213,8.601
1/11/2021,2:30:00 PM,9.5161,9.20926,0.30684,8.622
1/11/2021,3:00:00 PM,9.5086,9.20497,0.30363,8.647
1/11/2021,3:30:00 PM,9.5104,9.20525,0.30515,8.669
1/11/2021,4:00:00 PM,9.5073,9.20398,0.30332,8.627
1/11/2021,4:30:00 PM,9.5084,9.20386,0.30454,8.583
1/11/2021,5:00:00 PM,9.5055,9.19874,0.30676,8.541
1/11/2021,5:30:00 PM,9.5024,9.19946,0.30294,8.503
1/11/2021,6:00:00 PM,9.5011,9.19748,0.30362,8.47
1/11/2021,6:30:00 PM,9.5007,9.19569,0.30501,8.448
1/11/2021,7:00:00 PM,9.499,9.19705,0.30195,8.427
1/11/2021,7:30:00 PM,9.4978,9.19349,0.30431,8.412
1/11/2021,8:00:00 PM,9.4982,9.19537,0.30283,8.415
1/11/2021,8:30:00 PM,9.4968,9.19134,0.30546,8.417
1/11/2021,9:00:00 PM,9.4957,9.19062,0.30508,8.408
1/11/2021,9:30:00 PM,9.495,9.19086,0.30414,8.379
1/11/2021,10:00:00 PM,9.4941,9.19086,0.30324,8.354
1/11/2021,10:30:00 PM,9.4943,9.1892,0.3051,8.347
1/11/2021,11:00:00 PM,9.4893,9.18756,0.30174,8.344
1/11/2021,11:30:00 PM,9.4901,9.18763,0.30247,8.342
1/12/2021,12:00:00 AM,9.4876,9.18437,0.30323,8.352
1/12/2021,12:30:00 AM,9.4909,9.18585,0.30505,8.368
1/12/2021,1:00:00 AM,9.4888,9.18356,0.30524,8.377
1/12/2021,1:30:00 AM,9.4861,9.18314,0.30296,8.387
1/12/2021,2:00:00 AM,9.4882,9.18475,0.30345,8.377
1/12/2021,2:30:00 AM,9.4872,9.18308,0.30412,8.388
1/12/2021,3:00:00 AM,9.4856,9.18027,0.30533,8.407
1/12/2021,3:30:00 AM,9.4843,9.17679,0.30751,8.431
1/12/2021,4:00:00 AM,9.4853,9.1765,0.3088,8.474
1/12/2021,4:30:00 AM,9.4812,9.17158,0.30962,8.51
1/12/2021,5:00:00 AM,9.4807,9.17008,0.31062,8.531
1/12/2021,5:30:00 AM,9.4803,9.16966,0.31064,8.545
1/12/2021,6:00:00 AM,9.4802,9.1693,0.3109,8.549
1/12/2021,6:30:00 AM,9.4773,9.16772,0.30958,8.55
1/12/2021,7:00:00 AM,9.4805,9.1708,0.3097,8.542
1/12/2021,7:30:00 AM,9.4811,9.17242,0.30868,8.544
1/12/2021,8:00:00 AM,9.4843,9.17543,0.30887,8.558
1/12/2021,8:30:00 AM,9.4837,9.17243,0.31127,8.564
1/12/2021,9:00:00 AM,9.4844,9.17473,0.30967,8.566
1/12/2021,9:30:00 AM,9.4877,9.17741,0.31029,8.58
1/12/2021,10:00:00 AM,9.4878,9.17622,0.31158,8.601
1/12/2021,10:30:00 AM,9.4853,9.17308,0.31222,8.634
1/12/2021,11:00:00 AM,9.5107,9.17593,0.33477,8.689
1/12/2021,11:30:00 AM,9.5148,9.17969,0.33511,8.726
1/12/2021,12:00:00 PM,9.5145,9.18057,0.33393,8.76
1/12/2021,12:30:00 PM,9.5146,9.18272,0.33188,8.791
1/12/2021,1:00:00 PM,9.5161,9.17958,0.33652,8.816
1/12/2021,1:30:00 PM,9.5131,9.17953,0.33357,8.849
1/12/2021,2:00:00 PM,9.5126,9.17992,0.33268,8.857
1/12/2021,2:30:00 PM,9.5106,9.17677,0.33383,8.875
1/12/2021,3:00:00 PM,9.5105,9.17566,0.33484,8.887
1/12/2021,3:30:00 PM,9.5099,9.17632,0.33358,8.871
1/12/2021,4:00:00 PM,9.5113,9.17837,0.33293,8.825
1/12/2021,4:30:00 PM,9.5124,9.1782,0.3342,8.782
1/12/2021,5:00:00 PM,9.5123,9.18001,0.33229,8.771
1/12/2021,5:30:00 PM,9.5153,9.18236,0.33294,8.746
1/12/2021,6:00:00 PM,9.5115,9.18076,0.33074,8.713
1/12/2021,6:30:00 PM,9.5122,9.18205,0.33015,8.696
1/12/2021,7:00:00 PM,9.5152,9.18274,0.33246,8.691
1/12/2021,7:30:00 PM,9.5144,9.18408,0.33032,8.694
1/12/2021,8:00:00 PM,9.519,9.18952,0.32948,8.693
1/12/2021,8:30:00 PM,9.5179,9.18827,0.32963,8.695
1/12/2021,9:00:00 PM,9.5182,9.18497,0.33323,8.709
1/12/2021,9:30:00 PM,9.5167,9.18796,0.32874,8.705
1/12/2021,10:00:00 PM,9.5239,9.19501,0.32889,8.715
1/12/2021,10:30:00 PM,9.5262,9.19451,0.33169,8.731
1/12/2021,11:00:00 PM,9.5216,9.18922,0.33238,8.731
1/12/2021,11:30:00 PM,9.5164,9.18325,0.33315,8.739
1/13/2021,12:00:00 AM,9.5166,9.18404,0.33256,8.752
1/13/2021,12:30:00 AM,9.5097,9.17882,0.33088,8.75
1/13/2021,1:00:00 AM,9.5129,9.1804,0.3325,8.756
1/13/2021,1:30:00 AM,9.509,9.17663,0.33237,8.749
1/13/2021,2:00:00 AM,9.5084,9.17458,0.33382,8.744
1/13/2021,2:30:00 AM,9.5119,9.18361,0.32829,8.763
1/13/2021,3:00:00 AM,9.5187,9.1891,0.3296,8.774
1/13/2021,3:30:00 AM,9.5241,9.19546,0.32864,8.767
1/13/2021,4:00:00 AM,9.5282,9.19805,0.33015,8.758
1/13/2021,4:30:00 AM,9.526,9.19692,0.32908,8.751
1/13/2021,5:00:00 AM,9.5265,9.20131,0.32519,8.757
1/13/2021,5:30:00 AM,9.532,9.20884,0.32316,8.762
1/13/2021,6:00:00 AM,9.5356,9.21202,0.32358,8.762
1/13/2021,6:30:00 AM,9.5401,9.21774,0.32236,8.736
1/13/2021,7:00:00 AM,9.5446,9.22446,0.32014,8.73
1/13/2021,7:30:00 AM,9.5434,9.22527,0.31813,8.72
1/13/2021,8:00:00 AM,9.5459,9.22748,0.31842,8.711
1/13/2021,8:30:00 AM,9.5486,9.23646,0.31214,8.678
1/13/2021,9:00:00 AM,9.5536,9.23939,0.31421,8.648
1/13/2021,9:30:00 AM,9.5561,9.24327,0.31283,8.628
1/13/2021,10:00:00 AM,9.5639,9.25206,0.31184,8.64
1/13/2021,10:30:00 AM,9.5722,9.2572,0.315,8.695
1/13/2021,11:00:00 AM,9.5766,9.25884,0.31776,8.759
1/13/2021,11:30:00 AM,9.5791,9.25912,0.31998,8.849
1/13/2021,12:00:00 PM,9.579,9.25676,0.32224,8.929
1/13/2021,12:30:00 PM,9.5773,9.25222,0.32508,8.998
1/13/2021,1:00:00 PM,9.574,9.24837,0.32563,9.004
1/13/2021,1:30:00 PM,9.5731,9.24509,0.32801,9.068
1/13/2021,2:00:00 PM,9.5718,9.24147,0.33033,9.107
1/13/2021,2:30:00 PM,9.571,9.24118,0.32982,9.13
1/13/2021,3:00:00 PM,9.57,9.24045,0.32955,9.103
1/13/2021,3:30:00 PM,9.5718,9.24605,0.32575,9.06
1/13/2021,4:00:00 PM,9.5765,9.25295,0.32355,9.012
1/13/2021,4:30:00 PM,9.5781,9.25614,0.32196,8.943
1/13/2021,5:00:00 PM,9.5786,9.25802,0.32058,8.847
1/13/2021,5:30:00 PM,9.5786,9.26111,0.31749,8.799
1/13/2021,6:00:00 PM,9.5825,9.26661,0.31589,8.751
1/13/2021,6:30:00 PM,9.5824,9.26594,0.31646,8.695
1/13/2021,7:00:00 PM,9.5873,9.27382,0.31348,8.642
1/13/2021,7:30:00 PM,9.5934,9.27609,0.31731,8.623
1/13/2021,8:00:00 PM,9.592,9.2761,0.3159,8.618
1/13/2021,8:30:00 PM,9.5929,9.27753,0.31537,8.587
1/13/2021,9:00:00 PM,9.5931,9.27771,0.31539,8.544
1/13/2021,9:30:00 PM,9.5932,9.28009,0.31311,8.501
1/13/2021,10:00:00 PM,9.5956,9.28065,0.31495,8.477
1/13/2021,10:30:00 PM,9.5969,9.28161,0.31529,8.477
1/13/2021,11:00:00 PM,9.5983,9.28119,0.31711,8.481
1/13/2021,11:30:00 PM,9.5993,9.28459,0.31471,8.477
1/14/2021,12:00:00 AM,9.6023,9.28742,0.31488,8.461
1/14/2021,12:30:00 AM,9.6017,9.28683,0.31487,8.443
1/14/2021,1:00:00 AM,9.6013,9.28772,0.31358,8.419
1/14/2021,1:30:00 AM,9.6009,9.28639,0.31451,8.408
1/14/2021,2:00:00 AM,9.6008,9.28843,0.31237,8.391
1/14/2021,2:30:00 AM,9.6024,9.29054,0.31186,8.361
1/14/2021,3:00:00 AM,9.6028,9.29118,0.31162,8.346
1/14/2021,3:30:00 AM,9.6054,9.29348,0.31192,8.326
1/14/2021,4:00:00 AM,9.6019,9.28569,0.31621,8.318
1/14/2021,4:30:00 AM,9.5991,9.28525,0.31385,8.32
1/14/2021,5:00:00 AM,9.5952,9.27931,0.31589,8.313
1/14/2021,5:30:00 AM,9.5933,9.27435,0.31895,8.305
1/14/2021,6:00:00 AM,9.5968,9.28375,0.31305,8.307
1/14/2021,6:30:00 AM,9.5986,9.28294,0.31566,8.304
1/14/2021,7:00:00 AM,9.6001,9.28916,0.31094,8.299
1/14/2021,7:30:00 AM,9.6041,9.29286,0.31124,8.281
1/14/2021,8:00:00 AM,9.6058,9.29439,0.31141,8.298
1/14/2021,8:30:00 AM,9.6058,9.29392,0.31188,8.329
1/14/2021,9:00:00 AM,9.6068,9.29311,0.31369,8.31
1/14/2021,9:30:00 AM,9.6108,9.29942,0.31138,8.304
1/14/2021,10:00:00 AM,9.6139,9.29839,0.31551,8.339
1/14/2021,10:30:00 AM,9.6166,9.30348,0.31312,8.421
1/14/2021,11:00:00 AM,9.6198,9.30508,0.31472,8.514
1/14/2021,11:30:00 AM,9.6214,9.3045,0.3169,8.613
1/14/2021,12:00:00 PM,9.621,9.29981,0.32119,8.696
1/14/2021,12:30:00 PM,9.6195,9.29716,0.32234,8.75
1/14/2021,1:00:00 PM,9.6184,9.29318,0.32522,8.789
1/14/2021,1:30:00 PM,9.615,9.28717,0.32783,8.842
1/14/2021,2:00:00 PM,9.6114,9.28077,0.33063,8.877
1/14/2021,2:30:00 PM,9.6063,9.27479,0.33151,8.928
1/14/2021,3:00:00 PM,9.6055,9.27287,0.33263,8.921
1/14/2021,3:30:00 PM,9.6056,9.27319,0.33241,8.903
1/14/2021,4:00:00 PM,9.6017,9.26911,0.33259,8.863
1/14/2021,4:30:00 PM,9.6033,9.27101,0.33229,8.806
1/14/2021,5:00:00 PM,9.6005,9.27102,0.32948,8.748
1/14/2021,5:30:00 PM,9.6008,9.27229,0.32851,8.701
1/14/2021,6:00:00 PM,9.6039,9.27745,0.32645,8.647
1/14/2021,6:30:00 PM,9.604,9.28306,0.32094,8.587
1/14/2021,7:00:00 PM,9.6041,9.27908,0.32502,8.534
1/14/2021,7:30:00 PM,9.6051,9.28461,0.32049,8.501
1/14/2021,8:00:00 PM,9.6042,9.28368,0.32052,8.468
1/14/2021,8:30:00 PM,9.6028,9.28258,0.32022,8.452
1/14/2021,9:00:00 PM,9.605,9.28297,0.32203,8.439
1/14/2021,9:30:00 PM,9.6073,9.28798,0.31932,8.432
1/14/2021,10:00:00 PM,9.6068,9.28528,0.32152,8.421
1/14/2021,10:30:00 PM,9.608,9.29134,0.31666,8.43
1/14/2021,11:00:00 PM,9.608,9.29107,0.31693,8.42
1/14/2021,11:30:00 PM,9.6074,9.28888,0.31852,8.414
1/15/2021,12:00:00 AM,9.6047,9.28886,0.31584,8.421
1/15/2021,12:30:00 AM,9.6077,9.29106,0.31664,8.421
