"","date","time","ms","level","temperature"
"6808","9/9/2025","9:50:30 PM",0,9.3724,8.795
"6809","9/9/2025","10:05:30 PM",0,9.3724,8.783
"6810","9/9/2025","10:20:30 PM",0,9.3719,8.77
"6811","9/9/2025","10:35:30 PM",0,9.3718,8.767
"6812","9/9/2025","10:50:30 PM",0,9.3717,8.759
"6813","9/9/2025","11:05:30 PM",0,9.3718,8.756
"6814","9/9/2025","11:20:30 PM",0,9.3713,8.745
"6815","9/9/2025","11:35:30 PM",0,9.3708,8.736
"6816","9/9/2025","11:50:30 PM",0,9.371,8.735
"6817","9/10/2025","12:05:30 AM",0,9.3706,8.737
"6818","9/10/2025","12:20:30 AM",0,9.3706,8.737
"6819","9/10/2025","12:35:30 AM",0,9.3702,8.731
"6820","9/10/2025","12:50:30 AM",0,9.3697,8.728
"6821","9/10/2025","1:05:30 AM",0,9.3701,8.716
"6822","9/10/2025","1:20:30 AM",0,9.3705,8.709
"6823","9/10/2025","1:35:30 AM",0,9.3696,8.698
"6824","9/10/2025","1:50:30 AM",0,9.3696,8.69
"6825","9/10/2025","2:05:30 AM",0,9.369,8.688
"6826","9/10/2025","2:20:30 AM",0,9.3692,8.689
"6827","9/10/2025","2:35:30 AM",0,9.3691,8.687
"6828","9/10/2025","2:50:30 AM",0,9.3695,8.689
"6829","9/10/2025","3:05:30 AM",0,9.3693,8.706
"6830","9/10/2025","3:20:30 AM",0,9.3698,8.727
"6831","9/10/2025","3:35:30 AM",0,9.3695,8.743
"6832","9/10/2025","3:50:30 AM",0,9.3693,8.744
"6833","9/10/2025","4:05:30 AM",0,9.3696,8.746
"6834","9/10/2025","4:20:30 AM",0,9.3694,8.741
"6835","9/10/2025","4:35:30 AM",0,9.3696,8.732
"6836","9/10/2025","4:50:30 AM",0,9.3689,8.724
"6837","9/10/2025","5:05:30 AM",0,9.369,8.716
"6838","9/10/2025","5:20:30 AM",0,9.3686,8.718
"6839","9/10/2025","5:35:30 AM",0,9.3685,8.728
"6840","9/10/2025","5:50:30 AM",0,9.3683,8.739
"6841","9/10/2025","6:05:30 AM",0,9.3688,8.736
"6842","9/10/2025","6:20:30 AM",0,9.3681,8.728
"6843","9/10/2025","6:35:30 AM",0,9.3682,8.717
"6844","9/10/2025","6:50:30 AM",0,9.3684,8.7
"6845","9/10/2025","7:05:30 AM",0,9.3677,8.688
"6846","9/10/2025","7:20:30 AM",0,9.3682,8.688
"6847","9/10/2025","7:35:30 AM",0,9.3687,8.687
"6848","9/10/2025","7:50:30 AM",0,9.3687,8.691
"6849","9/10/2025","8:05:30 AM",0,9.3699,8.698
"6850","9/10/2025","8:20:30 AM",0,9.3712,8.716
"6851","9/10/2025","8:35:30 AM",0,9.3711,8.737
"6852","9/10/2025","8:50:30 AM",0,9.3728,8.774
"6853","9/10/2025","9:05:30 AM",0,9.3737,8.839
"6854","9/10/2025","9:20:30 AM",0,9.3761,8.951
"6855","9/10/2025","9:35:30 AM",0,9.3784,9.07
"6856","9/10/2025","9:50:30 AM",0,9.3791,9.097
"6857","9/10/2025","10:05:30 AM",0,9.3797,9.124
"6858","9/10/2025","10:20:30 AM",0,9.3807,9.18
"6859","9/10/2025","10:35:30 AM",0,9.381,9.193
"6860","9/10/2025","10:50:30 AM",0,9.3812,9.219
"6861","9/10/2025","11:05:30 AM",0,9.3829,9.317
"6862","9/10/2025","11:20:30 AM",0,9.3841,9.408
"6863","9/10/2025","11:35:30 AM",0,9.3834,9.396
"6864","9/10/2025","11:50:30 AM",0,9.382,9.324
"6865","9/10/2025","12:05:30 PM",0,9.3799,9.25
"6866","9/10/2025","12:20:30 PM",0,9.3781,9.19
"6867","9/10/2025","12:35:30 PM",0,9.3782,9.185
"6868","9/10/2025","12:50:30 PM",0,9.3795,9.293
"6869","9/10/2025","1:05:30 PM",0,9.3801,9.345
"6870","9/10/2025","1:20:30 PM",0,9.3801,9.426
"6871","9/10/2025","1:35:30 PM",0,9.38,9.432
"6872","9/10/2025","1:50:30 PM",0,9.3791,9.443
"6873","9/10/2025","2:05:30 PM",0,9.3796,9.48
"6874","9/10/2025","2:20:30 PM",0,9.3789,9.524
"6875","9/10/2025","2:35:30 PM",0,9.378,9.467
"6876","9/10/2025","2:50:30 PM",0,9.3772,9.471
"6877","9/10/2025","3:05:30 PM",0,9.3767,9.542
"6878","9/10/2025","3:20:30 PM",0,9.3764,9.499
"6879","9/10/2025","3:35:30 PM",0,9.376,9.396
"6880","9/10/2025","3:50:30 PM",0,9.3751,9.33
"6881","9/10/2025","4:05:30 PM",0,9.3746,9.267
"6882","9/10/2025","4:20:30 PM",0,9.3729,9.226
"6883","9/10/2025","4:35:30 PM",0,9.373,9.202
"6884","9/10/2025","4:50:30 PM",0,9.3735,9.214
"6885","9/10/2025","5:05:30 PM",0,9.3746,9.282
"6886","9/10/2025","5:20:30 PM",0,9.375,9.308
"6887","9/10/2025","5:35:30 PM",0,9.3739,9.243
"6888","9/10/2025","5:50:30 PM",0,9.3717,9.169
"6889","9/10/2025","6:05:30 PM",0,9.3706,9.1
"6890","9/10/2025","6:20:30 PM",0,9.3697,9.056
"6891","9/10/2025","6:35:30 PM",0,9.3695,9.038
"6892","9/10/2025","6:50:30 PM",0,9.3698,9.009
"6893","9/10/2025","7:05:30 PM",0,9.3699,8.981
"6894","9/10/2025","7:20:30 PM",0,9.37,8.96
"6895","9/10/2025","7:35:30 PM",0,9.3706,8.944
"6896","9/10/2025","7:50:30 PM",0,9.3718,8.922
"6897","9/10/2025","8:05:30 PM",0,9.3733,8.908
"6898","9/10/2025","8:20:30 PM",0,9.3726,8.896
"6899","9/10/2025","8:35:30 PM",0,9.3736,8.887
"6900","9/10/2025","8:50:30 PM",0,9.3743,8.877
"6901","9/10/2025","9:05:30 PM",0,9.3746,8.869
"6902","9/10/2025","9:20:30 PM",0,9.375,8.864
"6903","9/10/2025","9:35:30 PM",0,9.3753,8.86
"6904","9/10/2025","9:50:30 PM",0,9.3753,8.861
"6905","9/10/2025","10:05:30 PM",0,9.3757,8.855
"6906","9/10/2025","10:20:30 PM",0,9.3765,8.855
"6907","9/10/2025","10:35:30 PM",0,9.3769,8.859
"6908","9/10/2025","10:50:30 PM",0,9.3764,8.859
"6909","9/10/2025","11:05:30 PM",0,9.3756,8.863
"6910","9/10/2025","11:20:30 PM",0,9.3755,8.859
"6911","9/10/2025","11:35:30 PM",0,9.3749,8.854
"6912","9/10/2025","11:50:30 PM",0,9.375,8.852
"6913","9/11/2025","12:05:30 AM",0,9.3748,8.853
"6914","9/11/2025","12:20:30 AM",0,9.375,8.852
"6915","9/11/2025","12:35:30 AM",0,9.3755,8.859
"6916","9/11/2025","12:50:30 AM",0,9.3766,8.852
"6917","9/11/2025","1:05:30 AM",0,9.3776,8.85
"6918","9/11/2025","1:20:30 AM",0,9.3774,8.847
"6919","9/11/2025","1:35:30 AM",0,9.3777,8.843
"6920","9/11/2025","1:50:30 AM",0,9.3784,8.842
"6921","9/11/2025","2:05:30 AM",0,9.3793,8.837
"6922","9/11/2025","2:20:30 AM",0,9.3802,8.843
"6923","9/11/2025","2:35:30 AM",0,9.38,8.838
"6924","9/11/2025","2:50:30 AM",0,9.3803,8.838
"6925","9/11/2025","3:05:30 AM",0,9.3805,8.836
"6926","9/11/2025","3:20:30 AM",0,9.3801,8.831
"6927","9/11/2025","3:35:30 AM",0,9.38,8.825
"6928","9/11/2025","3:50:30 AM",0,9.3805,8.823
"6929","9/11/2025","4:05:30 AM",0,9.3814,8.824
"6930","9/11/2025","4:20:30 AM",0,9.3815,8.823
"6931","9/11/2025","4:35:30 AM",0,9.3811,8.824
"6932","9/11/2025","4:50:30 AM",0,9.3819,8.824
"6933","9/11/2025","5:05:30 AM",0,9.3819,8.824
"6934","9/11/2025","5:20:30 AM",0,9.3822,8.825
"6935","9/11/2025","5:35:30 AM",0,9.3818,8.825
"6936","9/11/2025","5:50:30 AM",0,9.3823,8.822
"6937","9/11/2025","6:05:30 AM",0,9.3829,8.823
"6938","9/11/2025","6:20:30 AM",0,9.3834,8.83
"6939","9/11/2025","6:35:30 AM",0,9.3827,8.826
"6940","9/11/2025","6:50:30 AM",0,9.3828,8.824
"6941","9/11/2025","7:05:30 AM",0,9.3838,8.82
"6942","9/11/2025","7:20:30 AM",0,9.3845,8.817
"6943","9/11/2025","7:35:30 AM",0,9.3862,8.82
"6944","9/11/2025","7:50:30 AM",0,9.3872,8.824
"6945","9/11/2025","8:05:30 AM",0,9.389,8.833
"6946","9/11/2025","8:20:30 AM",0,9.3908,8.845
"6947","9/11/2025","8:35:30 AM",0,9.3904,8.861
"6948","9/11/2025","8:50:30 AM",0,9.3915,8.892
"6949","9/11/2025","9:05:30 AM",0,9.3936,8.906
"6950","9/11/2025","9:20:30 AM",0,9.3949,8.918
"6951","9/11/2025","9:35:30 AM",0,9.3961,8.95
"6952","9/11/2025","9:50:30 AM",0,9.398,8.964
"6953","9/11/2025","10:05:30 AM",0,9.3996,8.982
"6954","9/11/2025","10:20:30 AM",0,9.4003,9.02
"6955","9/11/2025","10:35:30 AM",0,9.4015,9.115
"6956","9/11/2025","10:50:30 AM",0,9.4018,9.196
"6957","9/11/2025","11:05:30 AM",0,9.4042,9.347
"6958","9/11/2025","11:20:30 AM",0,9.4048,9.377
"6959","9/11/2025","11:35:30 AM",0,9.4062,9.451
"6960","9/11/2025","11:50:30 AM",0,9.4066,9.527
"6961","9/11/2025","12:05:30 PM",0,9.4046,9.448
"6962","9/11/2025","12:20:30 PM",0,9.4029,9.334
"6963","9/11/2025","12:35:30 PM",0,9.4017,9.284
"6964","9/11/2025","12:50:30 PM",0,9.4019,9.296
"6965","9/11/2025","1:05:30 PM",0,9.4013,9.295
"6966","9/11/2025","1:20:30 PM",0,9.4005,9.276
"6967","9/11/2025","1:35:30 PM",0,9.4009,9.291
"6968","9/11/2025","1:50:30 PM",0,9.401,9.313
"6969","9/11/2025","2:05:30 PM",0,9.401,9.315
"6970","9/11/2025","2:20:30 PM",0,9.4022,9.372
"6971","9/11/2025","2:35:30 PM",0,9.4029,9.478
"6972","9/11/2025","2:50:30 PM",0,9.4017,9.515
"6973","9/11/2025","3:05:30 PM",0,9.4007,9.51
"6974","9/11/2025","3:20:30 PM",0,9.4024,9.605
"6975","9/11/2025","3:35:30 PM",0,9.4023,9.663
"6976","9/11/2025","3:50:30 PM",0,9.4007,9.601
"6977","9/11/2025","4:05:30 PM",0,9.3991,9.567
"6978","9/11/2025","4:20:30 PM",0,9.397,9.501
"6979","9/11/2025","4:35:30 PM",0,9.3959,9.43
"6980","9/11/2025","4:50:30 PM",0,9.395,9.376
"6981","9/11/2025","5:05:30 PM",0,9.3943,9.318
"6982","9/11/2025","5:20:30 PM",0,9.3933,9.289
"6983","9/11/2025","5:35:30 PM",0,9.3925,9.253
"6984","9/11/2025","5:50:30 PM",0,9.3916,9.226
"6985","9/11/2025","6:05:30 PM",0,9.3912,9.207
"6986","9/11/2025","6:20:30 PM",0,9.3911,9.172
"6987","9/11/2025","6:35:30 PM",0,9.3906,9.146
"6988","9/11/2025","6:50:30 PM",0,9.3896,9.13
"6989","9/11/2025","7:05:30 PM",0,9.3892,9.12
"6990","9/11/2025","7:20:30 PM",0,9.3899,9.104
"6991","9/11/2025","7:35:30 PM",0,9.3896,9.104
"6992","9/11/2025","7:50:30 PM",0,9.3909,9.087
"6993","9/11/2025","8:05:30 PM",0,9.3901,9.069
"6994","9/11/2025","8:20:30 PM",0,9.3907,9.032
"6995","9/11/2025","8:35:30 PM",0,9.3916,9.009
"6996","9/11/2025","8:50:30 PM",0,9.3924,8.986
"6997","9/11/2025","9:05:30 PM",0,9.3925,8.977
"6998","9/11/2025","9:20:30 PM",0,9.3943,8.955
"6999","9/11/2025","9:35:30 PM",0,9.3951,8.932
"7000","9/11/2025","9:50:30 PM",0,9.3955,8.919
"7001","9/11/2025","10:05:30 PM",0,9.3953,8.913
"7002","9/11/2025","10:20:30 PM",0,9.3957,8.897
"7003","9/11/2025","10:35:30 PM",0,9.3964,8.882
"7004","9/11/2025","10:50:30 PM",0,9.3959,8.866
"7005","9/11/2025","11:05:30 PM",0,9.397,8.849
"7006","9/11/2025","11:20:30 PM",0,9.3967,8.831
"7007","9/11/2025","11:35:30 PM",0,9.3971,8.818
"7008","9/11/2025","11:50:30 PM",0,9.3971,8.805
"7009","9/12/2025","12:05:30 AM",0,9.3973,8.798
"7010","9/12/2025","12:20:30 AM",0,9.3967,8.795
"7011","9/12/2025","12:35:30 AM",0,9.3971,8.792
"7012","9/12/2025","12:50:30 AM",0,9.3968,8.792
"7013","9/12/2025","1:05:30 AM",0,9.3969,8.788
"7014","9/12/2025","1:20:30 AM",0,9.3969,8.784
"7015","9/12/2025","1:35:30 AM",0,9.3971,8.78
"7016","9/12/2025","1:50:30 AM",0,9.3972,8.774
"7017","9/12/2025","2:05:30 AM",0,9.3983,8.768
"7018","9/12/2025","2:20:30 AM",0,9.3985,8.759
"7019","9/12/2025","2:35:30 AM",0,9.3989,8.75
"7020","9/12/2025","2:50:30 AM",0,9.3994,8.74
"7021","9/12/2025","3:05:30 AM",0,9.3984,8.734
"7022","9/12/2025","3:20:30 AM",0,9.3983,8.732
"7023","9/12/2025","3:35:30 AM",0,9.3982,8.726
"7024","9/12/2025","3:50:30 AM",0,9.3984,8.721
"7025","9/12/2025","4:05:30 AM",0,9.398,8.713
"7026","9/12/2025","4:20:30 AM",0,9.3984,8.707
"7027","9/12/2025","4:35:30 AM",0,9.4002,8.7
"7028","9/12/2025","4:50:30 AM",0,9.4005,8.697
"7029","9/12/2025","5:05:30 AM",0,9.4006,8.69
"7030","9/12/2025","5:20:30 AM",0,9.4014,8.684
"7031","9/12/2025","5:35:30 AM",0,9.4015,8.68
"7032","9/12/2025","5:50:30 AM",0,9.4018,8.675
"7033","9/12/2025","6:05:30 AM",0,9.4025,8.673
"7034","9/12/2025","6:20:30 AM",0,9.4021,8.669
"7035","9/12/2025","6:35:30 AM",0,9.402,8.662
"7036","9/12/2025","6:50:30 AM",0,9.4021,8.661
"7037","9/12/2025","7:05:30 AM",0,9.403,8.66
"7038","9/12/2025","7:20:30 AM",0,9.4055,8.665
"7039","9/12/2025","7:35:30 AM",0,9.4061,8.67
"7040","9/12/2025","7:50:30 AM",0,9.4081,8.682
"7041","9/12/2025","8:05:30 AM",0,9.4102,8.709
"7042","9/12/2025","8:20:30 AM",0,9.4111,8.739
"7043","9/12/2025","8:35:30 AM",0,9.4118,8.783
"7044","9/12/2025","8:50:30 AM",0,9.4116,8.84
"7045","9/12/2025","9:05:30 AM",0,9.4111,8.888
"7046","9/12/2025","9:20:30 AM",0,9.4132,8.943
"7047","9/12/2025","9:35:30 AM",0,9.4149,9.003
"7048","9/12/2025","9:50:30 AM",0,9.4156,9.076
"7049","9/12/2025","10:05:30 AM",0,9.4167,9.148
"7050","9/12/2025","10:20:30 AM",0,9.418,9.244
"7051","9/12/2025","10:35:30 AM",0,9.4175,9.316
"7052","9/12/2025","10:50:30 AM",0,9.417,9.38
"7053","9/12/2025","11:05:30 AM",0,9.4181,9.449
"7054","9/12/2025","11:20:30 AM",0,9.4181,9.501
"7055","9/12/2025","11:35:30 AM",0,9.4188,9.571
"7056","9/12/2025","11:50:30 AM",0,9.4185,9.636
"7057","9/12/2025","12:05:30 PM",0,9.4184,9.687
"7058","9/12/2025","12:20:30 PM",0,9.4167,9.736
"7059","9/12/2025","12:35:30 PM",0,9.416,9.788
"7060","9/12/2025","12:50:30 PM",0,9.4138,9.84
"7061","9/12/2025","1:05:30 PM",0,9.4138,9.872
"7062","9/12/2025","1:20:30 PM",0,9.413,9.895
"7063","9/12/2025","1:35:30 PM",0,9.412,9.922
"7064","9/12/2025","1:50:30 PM",0,9.4099,9.968
"7065","9/12/2025","2:05:30 PM",0,9.4094,9.976
"7066","9/12/2025","2:20:30 PM",0,9.4069,9.965
"7067","9/12/2025","2:35:30 PM",0,9.405,9.977
"7068","9/12/2025","2:50:30 PM",0,9.4035,9.963
"7069","9/12/2025","3:05:30 PM",0,9.4018,9.917
"7070","9/12/2025","3:20:30 PM",0,9.3998,9.87
"7071","9/12/2025","3:35:30 PM",0,9.3988,9.841
"7072","9/12/2025","3:50:30 PM",0,9.3984,9.795
"7073","9/12/2025","4:05:30 PM",0,9.3969,9.75
"7074","9/12/2025","4:20:30 PM",0,9.396,9.721
"7075","9/12/2025","4:35:30 PM",0,9.395,9.714
"7076","9/12/2025","4:50:30 PM",0,9.3942,9.658
"7077","9/12/2025","5:05:30 PM",0,9.3918,9.625
"7078","9/12/2025","5:20:30 PM",0,9.3913,9.58
"7079","9/12/2025","5:35:30 PM",0,9.3899,9.501
"7080","9/12/2025","5:50:30 PM",0,9.3894,9.411
"7081","9/12/2025","6:05:30 PM",0,9.3886,9.337
"7082","9/12/2025","6:20:30 PM",0,9.3888,9.304
"7083","9/12/2025","6:35:30 PM",0,9.3889,9.282
"7084","9/12/2025","6:50:30 PM",0,9.3894,9.259
"7085","9/12/2025","7:05:30 PM",0,9.3891,9.212
"7086","9/12/2025","7:20:30 PM",0,9.3886,9.159
"7087","9/12/2025","7:35:30 PM",0,9.3884,9.118
"7088","9/12/2025","7:50:30 PM",0,9.3885,9.09
"7089","9/12/2025","8:05:30 PM",0,9.3892,9.068
"7090","9/12/2025","8:20:30 PM",0,9.3897,9.037
"7091","9/12/2025","8:35:30 PM",0,9.3901,9.021
"7092","9/12/2025","8:50:30 PM",0,9.3911,9.011
"7093","9/12/2025","9:05:30 PM",0,9.3912,8.998
"7094","9/12/2025","9:20:30 PM",0,9.3912,8.984
"7095","9/12/2025","9:35:30 PM",0,9.3915,8.974
"7096","9/12/2025","9:50:30 PM",0,9.3913,8.973
"7097","9/12/2025","10:05:30 PM",0,9.3914,8.962
"7098","9/12/2025","10:20:30 PM",0,9.3914,8.95
"7099","9/12/2025","10:35:30 PM",0,9.3923,8.933
"7100","9/12/2025","10:50:30 PM",0,9.3923,8.909
"7101","9/12/2025","11:05:30 PM",0,9.3921,8.885
"7102","9/12/2025","11:20:30 PM",0,9.3921,8.872
"7103","9/12/2025","11:35:30 PM",0,9.3921,8.861
"7104","9/12/2025","11:50:30 PM",0,9.3927,8.848
"7105","9/13/2025","12:05:30 AM",0,9.3917,8.836
"7106","9/13/2025","12:20:30 AM",0,9.3922,8.823
"7107","9/13/2025","12:35:30 AM",0,9.3918,8.82
"7108","9/13/2025","12:50:30 AM",0,9.3914,8.816
"7109","9/13/2025","1:05:30 AM",0,9.3913,8.812
"7110","9/13/2025","1:20:30 AM",0,9.3907,8.806
"7111","9/13/2025","1:35:30 AM",0,9.3902,8.797
"7112","9/13/2025","1:50:30 AM",0,9.3906,8.789
"7113","9/13/2025","2:05:30 AM",0,9.3901,8.78
"7114","9/13/2025","2:20:30 AM",0,9.3904,8.777
"7115","9/13/2025","2:35:30 AM",0,9.3899,8.77
"7116","9/13/2025","2:50:30 AM",0,9.3899,8.766
"7117","9/13/2025","3:05:30 AM",0,9.3893,8.766
"7118","9/13/2025","3:20:30 AM",0,9.3895,8.76
"7119","9/13/2025","3:35:30 AM",0,9.3891,8.758
"7120","9/13/2025","3:50:30 AM",0,9.3895,8.759
"7121","9/13/2025","4:05:30 AM",0,9.3888,8.756
"7122","9/13/2025","4:20:30 AM",0,9.3883,8.751
"7123","9/13/2025","4:35:30 AM",0,9.3876,8.751
"7124","9/13/2025","4:50:30 AM",0,9.3878,8.747
"7125","9/13/2025","5:05:30 AM",0,9.3874,8.743
"7126","9/13/2025","5:20:30 AM",0,9.3877,8.736
"7127","9/13/2025","5:35:30 AM",0,9.388,8.731
"7128","9/13/2025","5:50:30 AM",0,9.3881,8.724
"7129","9/13/2025","6:05:30 AM",0,9.3878,8.715
"7130","9/13/2025","6:20:30 AM",0,9.3882,8.713
"7131","9/13/2025","6:35:30 AM",0,9.3889,8.706
"7132","9/13/2025","6:50:30 AM",0,9.3895,8.7
"7133","9/13/2025","7:05:30 AM",0,9.3893,8.694
"7134","9/13/2025","7:20:30 AM",0,9.3899,8.694
"7135","9/13/2025","7:35:30 AM",0,9.3897,8.694
"7136","9/13/2025","7:50:30 AM",0,9.3906,8.706
"7137","9/13/2025","8:05:30 AM",0,9.3908,8.733
"7138","9/13/2025","8:20:30 AM",0,9.3912,8.767
"7139","9/13/2025","8:35:30 AM",0,9.3921,8.804
"7140","9/13/2025","8:50:30 AM",0,9.3929,8.851
"7141","9/13/2025","9:05:30 AM",0,9.3936,8.904
"7142","9/13/2025","9:20:30 AM",0,9.3944,8.96
"7143","9/13/2025","9:35:30 AM",0,9.395,9.021
"7144","9/13/2025","9:50:30 AM",0,9.3959,9.091
"7145","9/13/2025","10:05:30 AM",0,9.3963,9.164
"7146","9/13/2025","10:20:30 AM",0,9.3976,9.243
"7147","9/13/2025","10:35:30 AM",0,9.3976,9.317
"7148","9/13/2025","10:50:30 AM",0,9.3979,9.391
"7149","9/13/2025","11:05:30 AM",0,9.3974,9.462
"7150","9/13/2025","11:20:30 AM",0,9.3967,9.525
"7151","9/13/2025","11:35:30 AM",0,9.3956,9.579
"7152","9/13/2025","11:50:30 AM",0,9.3942,9.634
"7153","9/13/2025","12:05:30 PM",0,9.3931,9.691
"7154","9/13/2025","12:20:30 PM",0,9.3908,9.739
"7155","9/13/2025","12:35:30 PM",0,9.3906,9.827
"7156","9/13/2025","12:50:30 PM",0,9.3906,9.913
"7157","9/13/2025","1:05:30 PM",0,9.3904,9.93
"7158","9/13/2025","1:20:30 PM",0,9.3885,9.94
"7159","9/13/2025","1:35:30 PM",0,9.3867,9.96
"7160","9/13/2025","1:50:30 PM",0,9.3849,9.993
"7161","9/13/2025","2:05:30 PM",0,9.384,10.006
"7162","9/13/2025","2:20:30 PM",0,9.3807,9.978
"7163","9/13/2025","2:35:30 PM",0,9.3782,9.948
"7164","9/13/2025","2:50:30 PM",0,9.3773,9.928
"7165","9/13/2025","3:05:30 PM",0,9.3677,9.911
"7166","9/13/2025","3:20:30 PM",0,9.3655,9.867
"7167","9/13/2025","3:35:30 PM",0,9.364,9.818
"7168","9/13/2025","3:50:30 PM",0,9.363,9.782
"7169","9/13/2025","4:05:30 PM",0,9.3607,9.737
"7170","9/13/2025","4:20:30 PM",0,9.3599,9.693
"7171","9/13/2025","4:35:30 PM",0,9.3579,9.639
"7172","9/13/2025","4:50:30 PM",0,9.3559,9.581
"7173","9/13/2025","5:05:30 PM",0,9.3549,9.552
"7174","9/13/2025","5:20:30 PM",0,9.3533,9.491
"7175","9/13/2025","5:35:30 PM",0,9.352,9.428
"7176","9/13/2025","5:50:30 PM",0,9.3516,9.396
"7177","9/13/2025","6:05:30 PM",0,9.3503,9.339
"7178","9/13/2025","6:20:30 PM",0,9.3506,9.317
"7179","9/13/2025","6:35:30 PM",0,9.3523,9.324
"7180","9/13/2025","6:50:30 PM",0,9.3522,9.274
"7181","9/13/2025","7:05:30 PM",0,9.3519,9.214
"7182","9/13/2025","7:20:30 PM",0,9.352,9.161
"7183","9/13/2025","7:35:30 PM",0,9.352,9.127
"7184","9/13/2025","7:50:30 PM",0,9.3539,9.102
"7185","9/13/2025","8:05:30 PM",0,9.355,9.087
"7186","9/13/2025","8:20:30 PM",0,9.3555,9.08
"7187","9/13/2025","8:35:30 PM",0,9.3561,9.092
"7188","9/13/2025","8:50:30 PM",0,9.3568,9.144
"7189","9/13/2025","9:05:30 PM",0,9.3559,9.153
"7190","9/13/2025","9:20:30 PM",0,9.3551,9.104
"7191","9/13/2025","9:35:30 PM",0,9.355,9.073
"7192","9/13/2025","9:50:30 PM",0,9.3536,9.057
"7193","9/13/2025","10:05:30 PM",0,9.3547,9.048
"7194","9/13/2025","10:20:30 PM",0,9.3573,9.061
"7195","9/13/2025","10:35:30 PM",0,9.3599,9.101
"7196","9/13/2025","10:50:30 PM",0,9.3587,9.083
"7197","9/13/2025","11:05:30 PM",0,9.3588,9.06
"7198","9/13/2025","11:20:30 PM",0,9.3562,9.046
"7199","9/13/2025","11:35:30 PM",0,9.3552,9.029
"7200","9/13/2025","11:50:30 PM",0,9.3556,9.015
"7201","9/14/2025","12:05:30 AM",0,9.3539,8.998
"7202","9/14/2025","12:20:30 AM",0,9.3525,8.983
"7203","9/14/2025","12:35:30 AM",0,9.3533,8.959
"7204","9/14/2025","12:50:30 AM",0,9.3515,8.929
"7205","9/14/2025","1:05:30 AM",0,9.3524,8.896
"7206","9/14/2025","1:20:30 AM",0,9.3542,8.877
"7207","9/14/2025","1:35:30 AM",0,9.3555,8.866
"7208","9/14/2025","1:50:30 AM",0,9.3562,8.856
"7209","9/14/2025","2:05:30 AM",0,9.3569,8.852
"7210","9/14/2025","2:20:30 AM",0,9.3583,8.852
"7211","9/14/2025","2:35:30 AM",0,9.3589,8.854
"7212","9/14/2025","2:50:30 AM",0,9.3591,8.839
"7213","9/14/2025","3:05:30 AM",0,9.3595,8.827
"7214","9/14/2025","3:20:30 AM",0,9.359,8.808
"7215","9/14/2025","3:35:30 AM",0,9.3582,8.785
"7216","9/14/2025","3:50:30 AM",0,9.3593,8.763
"7217","9/14/2025","4:05:30 AM",0,9.3594,8.741
"7218","9/14/2025","4:20:30 AM",0,9.36,8.723
"7219","9/14/2025","4:35:30 AM",0,9.3605,8.705
"7220","9/14/2025","4:50:30 AM",0,9.3609,8.705
"7221","9/14/2025","5:05:30 AM",0,9.3606,8.701
"7222","9/14/2025","5:20:30 AM",0,9.3614,8.695
"7223","9/14/2025","5:35:30 AM",0,9.3615,8.694
"7224","9/14/2025","5:50:30 AM",0,9.362,8.694
"7225","9/14/2025","6:05:30 AM",0,9.3637,8.694
"7226","9/14/2025","6:20:30 AM",0,9.3657,8.69
"7227","9/14/2025","6:35:30 AM",0,9.3666,8.686
"7228","9/14/2025","6:50:30 AM",0,9.3677,8.694
"7229","9/14/2025","7:05:30 AM",0,9.3689,8.713
"7230","9/14/2025","7:20:30 AM",0,9.3696,8.731
"7231","9/14/2025","7:35:30 AM",0,9.3715,8.745
"7232","9/14/2025","7:50:30 AM",0,9.3723,8.747
"7233","9/14/2025","8:05:30 AM",0,9.3739,8.748
"7234","9/14/2025","8:20:30 AM",0,9.3756,8.774
"7235","9/14/2025","8:35:30 AM",0,9.3766,8.801
"7236","9/14/2025","8:50:30 AM",0,9.3773,8.844
"7237","9/14/2025","9:05:30 AM",0,9.3788,8.895
"7238","9/14/2025","9:20:30 AM",0,9.3792,8.955
"7239","9/14/2025","9:35:30 AM",0,9.3814,9.018
"7240","9/14/2025","9:50:30 AM",0,9.3825,9.091
"7241","9/14/2025","10:05:30 AM",0,9.3847,9.173
"7242","9/14/2025","10:20:30 AM",0,9.3868,9.251
"7243","9/14/2025","10:35:30 AM",0,9.3897,9.395
"7244","9/14/2025","10:50:30 AM",0,9.3919,9.516
"7245","9/14/2025","11:05:30 AM",0,9.3916,9.495
"7246","9/14/2025","11:20:30 AM",0,9.391,9.473
"7247","9/14/2025","11:35:30 AM",0,9.3922,9.474
"7248","9/14/2025","11:50:30 AM",0,9.3917,9.458
"7249","9/14/2025","12:05:30 PM",0,9.3923,9.475
"7250","9/14/2025","12:20:30 PM",0,9.3953,9.639
"7251","9/14/2025","12:35:30 PM",0,9.3958,9.724
"7252","9/14/2025","12:50:30 PM",0,9.3981,9.836
"7253","9/14/2025","1:05:30 PM",0,9.399,9.906
"7254","9/14/2025","1:20:30 PM",0,9.3994,9.941
"7255","9/14/2025","1:35:30 PM",0,9.3984,9.966
"7256","9/14/2025","1:50:30 PM",0,9.3968,9.969
"7257","9/14/2025","2:05:30 PM",0,9.3958,9.948
"7258","9/14/2025","2:20:30 PM",0,9.3949,9.95
"7259","9/14/2025","2:35:30 PM",0,9.3946,9.941
